Year,WeekNumber,StoreID,Product,Price,OnFlyer,Discount,Units,SalesAmt,GrossMargin,Transactions
2021,50,CA1884,Aussie,3.29,No,0.35,17,55.93,8.33,7
2022,6,CA1328,pantene,3.99,Yes,0.5,53,211.47,-5.83,24
2022,3,CA1799,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,38,CA2144,PANTENE,7.99,No,0.0,2,15.98,7.78,1
2021,34,CA1668,PANTENE,3.99,Yes,0.5,41,163.59,-4.51,19
2021,33,CA1545,Pantene,7.99,no,0.0,9,71.91,35.01,8
2021,48,CA1883, Pantene,7.49,Yes,0.05,4,29.96,13.56,3
2021,12,CA1865,Pantene,3.99,Yes,50%,36,143.64,-3.96,16
2021,4,CA1047,Pantene,7.49,YES,0.05,12,89.88,40.68,12
2021,12,CA2134,Pantene,3.99,Yes,0.5,7,27.93,-0.77,3
2021,5,CA1481,AUSSIE,3.99,Yes,0.2,18,71.82,21.42,13
2021,37,CA2243,Aussie,4.99,No,0.0,1,4.99,2.19,1
2021,50,CA1439,AUSSIE,3.29,No,35.0,31,101.99,15.19,14
2021,6,CA1474,Aussie,3.99,No,0.2,16,63.84,19.04,12
2021,9,CA1438,Pantene,4.79,Yes,0.4,28,134.12,19.32,19
2022,3,CA2174,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,48,CA1396,Pantene,7.49,Yes,0.05,10,74.9,33.9,9
2021,5,CA1322, Pantene,7.99,No,0.0,11,87.89,42.79,11
2021,1,CA1199,Aussie,4.99,No,0%,11,54.89,24.09,11
2021,15,CA1990,Pantene,4.79, Yes,0.4,13,62.27,8.97,9
2021,17,CA1886, Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,1,CA1910,Aussie,4.99,No,0.0,6,29.94,13.14,6
2022,1,CA1855,Pantene,5.49,Yes,30.0,9,49.41,12.51,8
2021,4,CA2013,Aussie,4.99,No,0.0,6,29.94,13.14,6
2021,15,CA2076,Pantene,4.79,Yes,0.4,7,33.53,4.83,5
2021,8,CA1251, Aussie,2.99,Yes,40.0,52,155.48,9.88,20
2021,17,CA1196,Pantene,7.99,No,0.0,13,103.87,50.57,12
2021,30,CA1954,Pantene,5.49,Yes,0.3,9,49.41,12.51,7
2021,28,CA2209,Pantene,3.99,Yes,50.0,8,31.92,-0.88,4
2021,16,CA1764,Aussie,3.29,YES,0.35,30,98.7,14.7,13
2021,32,CA1877,Aussie,3.49,NO,0.3,21,73.29,14.49,12
2021,48,CA2021,AUSSIE,4.99,No,0.0,4,19.96,8.76,4
2021,4,CA1321,Aussie,4.99,No,0%,11,54.89,24.09,11
2021,1,CA2102,Aussie,4.99,No,0.0,2,9.98,4.38,2
2021,6,CA1488,Aussie,3.99,No,20.0,13,51.87,15.47,10
2021,37,CA1469,AUSSIE,4.99,no,0%,7,34.93,15.33,6
2021,32,CA1604,Aussie,3.49,No,0.3,26,90.74,17.94,15
2021,38,CA2183,PANTENE,7.99,No,0.0,1,7.99,3.89,1
2021,52,CA1342,Aussie,3.29,Yes,0.35,43,141.47,21.07,19
2021,15,CA1666,Pantene,4.79,Yes,0.4,22,105.38,15.18,15
2021,49,CA1962,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,34,CA1499,Aussie,2.99,yes,40.0,57,170.43,10.83,22
2021,48,CA2199,AUSSIE,4.99,No,0.0,2,9.98,4.38,1
2021,25,CA1947,aussie,4.99,No,0%,4,19.96,8.76,4
2021,4,CA1871,Aussie,4.99,No,0.0,5,24.95,10.95,5
2021,12,CA1190,Pantene,3.99,Yes,50%,89,355.11,-9.79,40
2021,1,CA1124,Pantene,7.99,no,0.0,13,103.87,50.57,13
2021,4,CA1758,Pantene,7.49,Yes,0.05,6,44.94,20.34,6
2021,15,CA1417,Pantene,4.79,Yes,0.4,39,186.81,26.91,27
2021,24,CA2165,pantene,4.49,Yes,0.45,6,26.94,2.34,3
2021,18,CA1407,Aussie,3.99,Yes,0.2,23,91.77,27.37,17
2021,2,CA1799,Pantene,7.29,Yes,0.1,5,36.45,15.95,5
2021,21,CA1441,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,46,CA1830,Pantene,4.49,No,0.45,23,103.27,8.97,13
2022,2,CA2267,pantene,5.49,No,30%,1,5.49,1.39,1
2021,9,CA1051,AUSSIE,4.99,No,0.0,10,49.9,21.9,10
2021,52,CA2252,Aussie,3.29, Yes,35%,6,19.74,2.94,3
2021,51,CA1023,PANTENE,5.49,Yes,0.3,36,197.64,50.04,29
2021,1,CA1171,Pantene,7.99,No,0.0,10,79.9,38.9,10
2021,51,CA1457,Aussie,4.99,No,0%,10,49.9,21.9,10
2021,29,CA1451,Pantene,6.49,Yes,0.2,12,77.88,28.68,11
2021,12,CA1563,PANTENE,3.99,Yes,0.5,42,167.58,-4.62,19
2021,32,CA1486,Aussie,3.49,No,0.3,21,73.29,14.49,12
2021,37,CA1420,aussie,4.99,No,0.0,17,84.83,37.23,17
2021,34,CA1139,AUSSIE,2.99,Yes,40.0,75,224.25,14.25,30
2022,4,CA1648,Pantene,4.79,Yes,0.4,32,153.28,22.08,22
2021,34,CA1331,Aussie,2.99,Yes,40%,92,275.08,17.48,36
2021,49,CA1897,Aussie,3.29, Yes,0.35,24,78.96,11.76,11
2021,34,CA2244,Pantene,3.99,Yes,0.5,5,19.95,-0.55,2
2021,16,CA1058,Aussie,3.29,Yes,0.35,76,250.04,37.24,34
2022,12,CA1467, Pantene,3.99,Yes,0.5,48,191.52,-5.28,22
2022,2,CA2250,Pantene,5.49, No,0.3,2,10.98,2.78,2
2022,10,CA1572,Pantene,7.99,No,0.0,8,63.92,31.12,8
2021,21,CA1157,Aussie,2.99,Yes,0.4,70,209.3,13.3,28
2021,8,CA1836,Pantene,7.99,No,0.0,6,47.94,23.34,6
2021,11,CA1623,Aussie,3.49,No,0.3,24,83.76,16.56,13
2021,52,CA2228,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,1,CA1530,Pantene,7.99,no,0.0,10,79.9,38.9,9
2021,10,CA1821,Pantene,7.99,No,0.0,3,23.97,11.67,3
2021,23,CA2141,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,4,CA1910,Pantene,7.49,YES,0.05,5,37.45,16.95,5
2021,26,CA1301,Aussie,3.49,Yes,0.3,38,132.62,26.22,21
2021,4,CA1177,Pantene,7.49,YES,5%,13,97.37,44.07,13
2021,51,CA1695,Pantene,5.49,YES,0.3,17,93.33,23.63,14
2021,24,CA2063,Pantene,4.49, Yes,45.0,8,35.92,3.12,5
2021,38,CA1634,AUSSIE,4.99,No,0.0,6,29.94,13.14,6
2021,8,CA1309,Aussie,2.99,Yes,0.4,73,218.27,13.87,28
2021,21,CA1247,Pantene,7.99,No,0.0,14,111.86,54.46,14
2021,39,CA1802,PANTENE,7.99,NO,0%,4,31.96,15.56,4
2021,20,CA1302, Aussie,4.99,No,0%,11,54.89,24.09,11
2021,16,CA2226, Aussie,3.29,yes,35%,7,23.03,3.43,3
2021,3,CA2148,Pantene,5.49,Yes,0.3,3,16.47,4.17,2
2022,7,CA1787,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,31,CA1634,Aussie,3.49,Yes,0.3,23,80.27,15.87,14
2021,20,CA1444, Aussie,4.99,no,0.0,10,49.9,21.9,9
2021,14,CA1928,PANTENE,7.99,No,0.0,4,31.96,15.56,4
2022,11,CA1899,Pantene,7.99,NO,0.0,4,31.96,15.56,4
2021,50,CA1623,AUSSIE,3.29,No,0.35,31,101.99,15.19,13
2021,12,CA2217,Aussie,4.99,no,0.0,1,4.99,2.19,1
2021,25,CA1116,Aussie,4.99,NO,0.0,17,84.83,37.23,17
2021,45,CA1921,Pantene,4.49,Yes,0.45,16,71.84,6.24,9
2021,25,CA1404,Pantene,6.79,Yes,15%,15,101.85,40.35,14
2022,3,CA1230, Pantene,7.99,No,0.0,9,71.91,35.01,9
2021,13,CA1994,Aussie,3.49,Yes,0.3,21,73.29,14.49,12
2021,42,CA1643,Aussie,2.99,yes,0.4,42,125.58,7.98,16
2021,19,CA1932,Pantene,6.79,Yes,0.15,6,40.74,16.14,5
2021,37,CA1797,Pantene,4.79,Yes,0.4,22,105.38,15.18,15
2021,52,CA1331,PANTENE,7.99,no,0.0,14,111.86,54.46,13
2021,36,CA1954,aussie,4.29,Yes,0.15,7,30.03,10.55,6
2022,11,CA1524,Pantene,7.99,No,0.0,8,63.92,31.12,8
2021,25,CA1230,AUSSIE,4.99,No,0.0,12,59.88,26.28,12
2021,52,CA1650,Aussie,3.29,Yes,0.35,41,134.89,20.09,18
2021,37,CA2044,Pantene,4.79,Yes,40%,5,23.95,3.45,4
2021,1,CA1150,Aussie,4.99,No,0.0,13,64.87,28.47,13
2021,1,CA1971,AUSSIE,4.99,No,0.0,4,19.96,8.76,4
2021,40,CA1350,Aussie,4.99,No,0.0,14,69.86,30.66,14
2021,46,CA1119,Aussie,4.99,No,0.0,13,64.87,28.47,12
2021,33,CA1184,Pantene,7.99,No,0%,13,103.87,50.57,13
2021,44,CA1464,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,31,CA1443,Pantene,5.49,No,30%,12,65.88,16.68,9
2021,8,CA1232,AUSSIE,2.99,Yes,40%,92,275.08,17.48,36
2021,25,CA1616,Pantene,6.79,yes,0.15,13,88.27,34.97,12
2021,21,CA1779,Pantene,7.99,no,0.0,5,39.95,19.45,5
2021,5,CA2011,Aussie,3.99,yes,20%,14,55.86,16.66,11
2022,1,CA1356,PANTENE,5.49,YES,30%,27,148.23,37.53,22
2021,39,CA1694,Aussie,2.49,yes,0.5,52,129.48,-16.12,15
2021,3,CA1589,Aussie,2.99,Yes,0.4,54,161.46,10.26,21
2021,43,CA1397,Aussie,4.99,NO,0.0,13,64.87,28.47,12
2021,2,CA1621,Pantene,7.29,Yes,10%,10,72.9,31.9,10
2021,44,CA1551,Pantene,7.99,no,0.0,7,55.93,27.23,7
2021,16,CA1841,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,50,CA2167,Pantene,3.99,Yes,50.0,8,31.92,-0.88,4
2021,45,CA1384,Pantene,4.49,Yes,0.45,54,242.46,21.06,30
2021,30,CA1937,pantene,5.49,Yes,0.3,12,65.88,16.68,9
2021,30,CA1012,Pantene,5.49,Yes,30%,32,175.68,44.48,25
2021,36,CA1470,PANTENE,7.99,No,0.0,9,71.91,35.01,8
2021,4,CA2159,Aussie,4.99,No,0.0,2,9.98,4.38,2
2021,6,CA1876,Aussie,3.99,No,20%,10,39.9,11.9,7
2021,32,CA1501,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,3,CA1793,Aussie,2.99,Yes,0.4,24,71.76,4.56,9
2021,46,CA1101,Pantene,4.49,No,0.45,49,220.01,19.11,28
2021,28,CA1265,Aussie,3.99,YES,0.2,28,111.72,33.32,21
2021,9,CA1406,Pantene,4.79,Yes,40.0,41,196.39,28.29,27
2021,17,CA1154,Aussie,4.99,No,0.0,15,74.85,32.85,15
2021,14,CA1633,AUSSIE,4.99,No,0%,9,44.91,19.71,9
2021,29,CA1242,Aussie,3.99,No,0.2,24,95.76,28.56,17
2021,17,CA1170,aussie,4.99, No,0.0,15,74.85,32.85,14
2021,22,CA1882,Aussie,4.99,No,0.0,7,34.93,15.33,7
2021,9,CA1138,Pantene,4.79,Yes,40%,35,167.65,24.15,23
2021,33,CA2245,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,41,CA1088,Pantene,7.99,No,0%,10,79.9,38.9,9
2021,25,CA2182,Aussie,4.99, No,0.0,2,9.98,4.38,1
2021,26,CA1316,AUSSIE,3.49,Yes,0.3,40,139.6,27.6,23
2021,44,CA2251,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,36,CA1497,Aussie,4.29,Yes,0.15,11,47.19,16.58,9
2021,25,CA1526,Pantene,6.79,Yes,15%,14,95.06,37.66,13
2021,16,CA1705,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,50,CA1399,aussie,3.29,No,0.35,52,171.08,25.48,22
2021,44,CA1809,AUSSIE,3.99,Yes,0.2,14,55.86,16.66,11
2022,11,CA2155,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,32,CA1275,Pantene,7.99,No,0%,9,71.91,35.01,9
2021,1,CA1726,Pantene,7.99,No,0.0,6,47.94,23.34,6
2021,9,CA1500,Pantene,4.79,Yes,0.4,33,158.07,22.77,22
2021,26,CA2066,Aussie,3.49,yes,0.3,5,17.45,3.45,3
2021,51,CA1656,pantene,5.49,Yes,0.3,14,76.86,19.46,11
2021,50,CA1773, Pantene,3.99,Yes,0.5,29,115.71,-3.19,14
2021,40,CA1084,Pantene,5.29,YES,0.35,29,153.41,34.51,22
2021,6,CA1161,Aussie,3.99,No,0.2,24,95.76,28.56,17
2021,6,CA2264,Aussie,3.99,No,20%,2,7.98,2.38,2
2021,33,CA2222,Aussie,4.99,NO,0.0,2,9.98,4.38,1
2021,27,CA2012,Pantene,7.99,NO,0%,5,39.95,19.45,5
2021,10,CA1918,Aussie,3.49,Yes,30.0,23,80.27,15.87,13
2022,13,CA1646,Pantene,7.99,No,0.0,7,55.93,27.23,6
2021,30,CA1059,Aussie,4.99,No,0.0,11,54.89,24.09,11
2021,51,CA1217,Aussie,4.99,No,0%,17,84.83,37.23,16
2021,30,CA1215,aussie,4.99,NO,0.0,15,74.85,32.85,15
2021,34,CA1933,AUSSIE,2.99,Yes,0.4,33,98.67,6.27,13
2021,50,CA1815,pantene,3.99,Yes,0.5,25,99.75,-2.75,12
2021,47,CA1967,Aussie,2.99,Yes,0.4,31,92.69,5.89,12
2021,4,CA2068,Pantene,7.49,Yes,0.05,2,14.98,6.78,2
2021,43,CA1455,AUSSIE,4.99,No,0.0,11,54.89,24.09,11
2021,41,CA2074,Pantene,7.99, No,0.0,2,15.98,7.78,2
2021,1,CA1507,Pantene,7.99,NO,0.0,8,63.92,31.12,8
2022,6,CA1925,Pantene,3.99,Yes,50.0,26,103.74,-2.86,12
2021,26,CA1878,Aussie,3.49,Yes,30%,16,55.84,11.04,9
2021,31,CA1493,Aussie,3.49,Yes,0.3,23,80.27,15.87,13
2021,40,CA1137,Aussie,4.99,No,0.0,18,89.82,39.42,17
2021,10,CA1558,Pantene,7.99,No,0%,8,63.92,31.12,7
2021,11,CA1566,Aussie,3.49,No,0.3,34,118.66,23.46,18
2021,37,CA1170,Pantene,4.79,Yes,0.4,41,196.39,28.29,29
2021,11,CA2096,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,6,CA1977,Aussie,3.99,No,20.0,7,27.93,8.33,5
2021,46,CA1988,Pantene,4.49,No,45.0,15,67.35,5.85,8
2021,37,CA1409,pantene,4.79,Yes,0.4,33,158.07,22.77,23
2021,2,CA1344,Aussie,3.99,Yes,0.2,22,87.78,26.18,17
2021,49,CA1201,Pantene,7.99,No,0.0,11,87.89,42.79,10
2021,43,CA1307,Pantene,6.49,Yes,0.2,14,90.86,33.46,12
2021,19,CA2107,Aussie,3.29,yes,35%,6,19.74,2.94,3
2021,14,CA1861,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,46,CA1858, Aussie,4.99,No,0.0,6,29.94,13.14,6
2022,9,CA1509,Pantene,4.79,Yes,0.4,34,162.86,23.46,24
2021,13,CA1900,pantene,6.79,Yes,0.15,5,33.95,13.45,5
2021,11,CA1869,Pantene,7.99,NO,0.0,6,47.94,23.34,5
2021,30,CA1116,Pantene,5.49, Yes,30%,33,181.17,45.87,26
2021,3,CA1267,AUSSIE,2.99,Yes,0.4,82,245.18,15.58,31
2021,26,CA2234,Aussie,3.49,Yes,30%,5,17.45,3.45,3
2021,20,CA2174,Aussie,4.99,No,0.0,2,9.98,4.38,2
2021,36,CA1090,Aussie,4.29,YES,15%,17,72.93,25.62,14
2021,29,CA1883,Pantene,6.49,Yes,0.2,5,32.45,11.95,5
2021,22,CA1725,Aussie,4.99,No,0.0,6,29.94,13.14,6
2021,3,CA1905,Aussie,2.99,YES,0.4,23,68.77,4.37,9
2021,23,CA2159,pantene,7.99,no,0.0,1,7.99,3.89,1
2021,22,CA2155,Aussie,4.99,NO,0.0,2,9.98,4.38,2
2021,35,CA1081,Aussie,4.99,No,0.0,15,74.85,32.85,14
2021,9,CA2018,Aussie,4.99,No,0%,5,24.95,10.95,5
2022,3,CA1942,pantene,7.99,No,0.0,4,31.96,15.56,4
2021,29,CA1894,Aussie,3.99,No,0.2,12,47.88,14.28,8
2021,49,CA1011,Pantene,7.99,No,0.0,8,63.92,31.12,8
2021,3,CA1985,AUSSIE,2.99,Yes,0.4,21,62.79,3.99,8
2021,2,CA1397,Aussie,3.99,Yes,0.2,26,103.74,30.94,20
2022,14,CA1596,pantene,6.79,Yes,0.15,10,67.9,26.9,9
2021,32,CA1504,Aussie,3.49,no,30%,21,73.29,14.49,12
2021,2,CA2220,Aussie,3.99,Yes,0.2,3,11.97,3.57,2
2021,32,CA1654,Pantene,7.99,No,0%,9,71.91,35.01,9
2021,19,CA2007,Aussie,3.29,Yes,0.35,31,101.99,15.19,14
2021,22,CA2278,PANTENE,3.99,Yes,0.5,2,7.98,-0.22,1
2021,3,CA1077,AUSSIE,2.99,Yes,0.4,61,182.39,11.59,24
2022,11,CA1773,Pantene,7.99,No,0.0,5,39.95,19.45,4
2021,12,CA1104,Aussie,4.99,No,0%,18,89.82,39.42,18
2021,8,CA1389,Aussie,2.99,Yes,0.4,65,194.35,12.35,25
2021,14,CA1529,Aussie,4.99,no,0.0,8,39.92,17.52,8
2021,26,CA2052,Aussie,3.49, Yes,0.3,6,20.94,4.14,3
2021,3,CA1815,Aussie,2.99,Yes,0.4,25,74.75,4.75,10
2021,5,CA2093,Aussie,3.99,Yes,0.2,3,11.97,3.57,2
2021,49,CA1266, Aussie,3.29,Yes,0.35,52,171.08,25.48,23
2021,27,CA2176,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,24,CA1956,Pantene,4.49,Yes,45.0,24,107.76,9.36,13
2022,12,CA1569,Pantene,,Yes,0.5,47,187.53,-5.17,22
2022,15,CA1064,Pantene,6.79,No,15.0,18,122.22,48.42,17
2022,14,CA1790,Pantene,6.79,Yes,0.15,8,54.32,21.52,8
2021,40,CA1058,Pantene,5.29,Yes,0.35,44,232.76,52.36,34
2021,21,CA1935,pantene,7.99,No,0.0,4,31.96,15.56,4
2021,45,CA1204,Pantene,4.49,yes,0.45,40,179.6,15.6,22
2022,6,CA2022,PANTENE,3.99,yes,0.5,37,147.63,-4.07,17
2021,25,CA1007,Pantene,6.79,Yes,15%,19,129.01,51.11,18
2021,28,CA2253,Aussie,3.99,Yes,0.2,2,7.98,2.38,2
2021,45,CA1627,Pantene,4.49,Yes,0.45,34,152.66,13.26,19
2021,16,CA1578,PANTENE,7.99,No,0.0,9,71.91,35.01,9
2021,7,CA1080,Pantene,7.99,No,0.0,13,103.87,50.57,13
2021,14,CA1213,Aussie,4.99,No,0.0,18,89.82,39.42,18
2022,1,CA1920,Pantene,5.49,YES,0.3,12,65.88,16.68,9
2021,13,CA1180,Pantene,6.79,Yes,15%,21,142.59,56.49,19
2021,49,CA2252,Pantene,7.99,No,0.0,1,7.99,3.89,1
2022,1,CA2009,Pantene,5.49,Yes,0.3,10,54.9,13.9,8
2022,8,CA1812,Pantene,7.99,no,0.0,5,39.95,19.45,5
2021,14,CA2126,Pantene,7.99, No,0.0,2,15.98,7.78,2
2021,42,CA1601,Aussie,2.99,Yes,0.4,59,176.41,11.21,23
2021,34,CA1212,Aussie,2.99,YES,0.4,86,257.14,16.34,34
2021,42,CA1094,Aussie,2.99,Yes,0.4,66,197.34,12.54,26
2021,48,CA1430,Aussie,4.99,No,0.0,8,39.92,17.52,8
2021,51,CA1746,Pantene,5.49,Yes,0.3,15,82.35,20.85,12
2021,36,CA2011,Aussie,4.29,Yes,0.15,10,42.9,15.07,8
2022,7,CA1851,Pantene,7.99,No,0%,5,39.95,19.45,5
2021,15,CA2229,Aussie,4.29,Yes,0.15,2,8.58,3.01,1
2021,31,CA1595,Pantene,5.49, No,0.3,20,109.8,27.8,16
2022,3,CA1405,pantene,7.99,NO,0.0,13,103.87,50.57,13
2021,17,CA1790,aussie,4.99,No,0.0,7,34.93,15.33,7
2022,1,CA1718,Pantene,5.49,Yes,0.3,13,71.37,18.07,11
2021,18,CA1734,Aussie,3.99,Yes,0.2,15,59.85,17.85,11
2021,52,CA2021,Aussie,3.29,YES,35%,18,59.22,8.82,8
2021,7,CA1717,Aussie,4.99,no,0.0,5,24.95,10.95,5
2021,51,CA1788,Aussie,4.99,No,0.0,8,39.92,17.52,7
2021,25,CA1739,Aussie,4.99,No,0%,7,34.93,15.33,7
2021,41,CA2182,Pantene,7.99,No,0%,1,7.99,3.89,1
2021,6,CA1373,AUSSIE,3.99,no,20%,18,71.82,21.42,13
2021,23,CA2164,Aussie,3.49,Yes,0.3,6,20.94,4.14,3
2021,37,CA1659,Pantene,4.79,Yes,0.4,23,110.17,15.87,16
2021,24,CA2267,Aussie,3.49,No,0.3,2,6.98,1.38,1
2021,24,CA1415,Pantene,4.49,Yes,0.45,59,264.91,23.01,33
2021,27,CA1103,pantene,7.99,No,0.0,14,111.86,54.46,13
2021,24,CA1680,Pantene,4.49,yes,45.0,40,179.6,15.6,22
2022,10,CA1268,Pantene,7.99,No,0.0,11,87.89,42.79,11
2021,36,CA1796,Pantene,7.99,No,0.0,6,47.94,23.34,6
2021,6,CA1063, Aussie,3.99,No,0.2,30,119.7,35.7,22
2022,1,CA1233,Pantene,5.49,Yes,0.3,20,109.8,27.8,16
2021,27,CA1326,aussie,4.99,No,0.0,18,89.82,39.42,17
2021,12,CA1470,Pantene,3.99,Yes,50.0,57,227.43,-6.27,26
2021,42,CA1917,Pantene,5.29,Yes,0.35,17,89.93,20.23,13
2021,3,CA1154,Pantene,5.49,Yes,0.3,29,159.21,40.31,23
2021,5,CA1776,Pantene,7.99, No,0%,5,39.95,19.45,5
2022,7,CA1718,Pantene,7.99,NO,0%,5,39.95,19.45,5
2021,16,CA2079,Pantene,7.99,No,0.0,2,15.98,7.78,2
2022,2,CA1731,Pantene,5.49,No,0.3,11,60.39,15.29,9
2021,18,CA2024,Pantene,5.49,Yes,0.3,8,43.92,11.12,7
2021,45,CA2272,PANTENE,4.49, Yes,0.45,2,8.98,0.78,1
2021,13,CA1353,Aussie,3.49,YES,0.3,35,122.15,24.15,20
2022,4,CA1435,Pantene,4.79,Yes,40.0,22,105.38,15.18,15
2021,24,CA1120,Aussie,3.49,No,30%,33,115.17,22.77,18
2021,3,CA1579,AUSSIE,2.99,YES,0.4,40,119.6,7.6,16
2021,47,CA1692,Pantene,6.79,Yes,15.0,11,74.69,29.59,10
2022,9,CA2195,Pantene,4.79,Yes,0.4,5,23.95,3.45,3
2021,16,CA2021,Aussie,3.29,Yes,35%,18,59.22,8.82,8
2021,32,CA1880,AUSSIE,3.49,No,0.3,21,73.29,14.49,11
2021,51,CA2094,pantene,5.49,Yes,0.3,3,16.47,4.17,3
2021,24,CA1642,Pantene,4.49,Yes,45%,32,143.68,12.48,18
2021,3,CA1694,Aussie,2.99,Yes,0.4,38,113.62,7.22,15
2021,50,CA1190,Aussie,3.29,No,0.35,63,207.27,30.87,27
2021,34,CA1922,Aussie,2.99,Yes,40.0,35,104.65,6.65,14
2021,26,CA1876,aussie,3.49,Yes,0.3,19,66.31,13.11,11
2021,48,CA1455,Pantene,7.49,Yes,5%,9,67.41,30.51,9
2022,14,CA1173,Pantene,6.79,YES,0.15,20,135.8,53.8,18
2021,6,CA1905,pantene,3.99,Yes,0.5,23,91.77,-2.53,10
2021,8,CA1040,pantene,7.99,No,0.0,9,71.91,35.01,9
2021,11,CA1710,Pantene,7.99,NO,0.0,6,47.94,23.34,6
2021,26,CA1640,Aussie,3.49,Yes,0.3,38,132.62,26.22,22
2021,14,CA2039,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,12,CA2299,pantene,3.99,Yes,0.5,1,3.99,-0.11,0
2022,8,CA1514, Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,12,CA2195,Aussie,4.99,No,0%,2,9.98,4.38,2
2022,3,CA1041, Pantene,7.99,NO,0%,10,79.9,38.9,10
2021,31,CA2280,Aussie,3.49,Yes,0.3,1,3.49,0.69,1
2022,4,CA1552,Pantene,4.79,Yes,0.4,33,158.07,22.77,22
2021,11,CA1732,Aussie,3.49,No,0.3,19,66.31,13.11,11
2021,30,CA1402,Pantene,5.49,Yes,0.3,24,131.76,33.36,19
2021,8,CA1730,Pantene,7.99,No,0%,5,39.95,19.45,4
2021,10,CA1540,Pantene,7.99,No,0.0,9,71.91,35.01,9
2021,27,CA1196,AUSSIE,4.99,No,0.0,16,79.84,35.04,16
2022,4,CA1880,PANTENE,4.79,Yes,0.4,22,105.38,15.18,15
2021,49,CA1946,Aussie,3.29,yes,0.35,25,82.25,12.25,11
2021,41,CA1916,aussie,3.99,Yes,20%,15,59.85,17.85,11
2021,44,CA2159,Aussie,3.99,Yes,20.0,3,11.97,3.57,3
2021,1,CA2001,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,52,CA1315,Aussie,3.29,Yes,0.35,54,177.66,26.46,24
2021,32,CA1838,Pantene,7.99,No,0.0,6,47.94,23.34,6
2022,7,CA1653,PANTENE,7.99,No,0.0,9,71.91,35.01,9
2021,17,CA1807,Aussie,4.99,No,0.0,6,29.94,13.14,6
2021,30,CA1465,Pantene,5.49,Yes,0.3,15,82.35,20.85,12
2021,35,CA1454,PANTENE,6.79,YES,15%,11,74.69,29.59,10
2021,4,CA2107,Pantene,7.49,Yes,0.05,1,7.49,3.39,1
2022,12,CA2270,Pantene,3.99,Yes,0.5,2,7.98,-0.22,1
2021,48,CA1827,Pantene,7.49,yes,5%,7,52.43,23.73,7
2021,41,CA1656,Aussie,3.99,Yes,0.2,15,59.85,17.85,11
2021,39,CA1047,Aussie,2.49,YES,0.5,100,249.0,-31.0,29
2021,49,CA2074,Aussie,3.29,Yes,0.35,10,32.9,4.9,4
2022,14,CA1122,Pantene,6.79,Yes,0.15,20,135.8,53.8,19
2022,12,CA1451,Pantene,3.99,Yes,0.5,46,183.54,-5.06,22
2021,19,CA1672,Pantene,6.79,Yes,0.15,12,81.48,32.28,11
2021,12,CA1582,Pantene,3.99, Yes,0.5,51,203.49,-5.61,23
2022,3,CA1597,Pantene,7.99,no,0%,7,55.93,27.23,7
2021,45,CA1613,Pantene,4.49,yes,0.45,36,161.64,14.04,21
2021,7,CA1556,Aussie,4.99,NO,0.0,9,44.91,19.71,8
2021,51,CA1407,Aussie,4.99,NO,0.0,11,54.89,24.09,10
2022,13,CA2025,Pantene,7.99,No,0.0,6,47.94,23.34,5
2021,18,CA2209,Pantene,5.49,Yes,0.3,3,16.47,4.17,3
2021,46,CA1729,Aussie,4.99,No,0.0,5,24.95,10.95,5
2021,31,CA1290,Pantene,5.49,No,30%,27,148.23,37.53,22
2021,38,CA1388,Pantene,7.99,No,0.0,15,119.85,58.35,14
2021,36,CA1176,Pantene,7.99,No,0.0,14,111.86,54.46,14
2021,42,CA1782,Aussie,2.99,Yes,40.0,34,101.66,6.46,13
2022,9,CA1430,Pantene,4.79,Yes,0.4,25,119.75,17.25,17
2021,32,CA1897,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,3,CA1969,Aussie,2.99,Yes,0.4,30,89.7,5.7,11
2022,11,CA1680,Pantene,7.99,No,0.0,8,63.92,31.12,8
2021,52,CA1092,PANTENE,7.99,No,0.0,12,95.88,46.68,12
2021,29,CA2173,Aussie,3.99,no,20.0,3,11.97,3.57,2
2021,33,CA2035,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,36,CA1171,Aussie,4.29,Yes,0.15,18,77.22,27.13,15
