BusinessEntityID,CreditCardID,ModifiedDate
12966,8537,2007-03-02
12967,16042,2006-08-01
12968,6204,2008-03-28
12969,4247,2008-03-28
12970,15697,2006-12-29
12971,12751,2006-10-15
12972,7329,2007-12-08
12973,428,2008-02-02
12974,5534,2007-02-19
12975,12349,2008-04-18
12976,10231,2006-08-08
12977,67,2007-11-28
12978,4695,2007-11-16
12979,12924,2006-12-07
12980,128,2008-06-25
12981,12462,2008-06-22
12982,18212,2006-08-24
12983,17967,2006-02-08
12984,13249,2008-03-29
12985,17422,2007-12-03
12986,12366,2007-11-16
12987,14584,2005-12-25
12988,9226,2008-02-20
12989,1715,2006-04-05
12990,3912,2006-04-16
12991,18739,2008-05-19
12992,2719,2007-02-15
12993,17418,2008-07-16
12994,14492,2006-12-13
12995,16846,2006-12-01
12996,5987,2007-10-07
12997,6485,2008-04-16
12998,924,2006-09-23
12999,14631,2008-04-17
13000,14009,2008-05-11
13001,573,2007-09-04
13002,4582,2005-09-09
13003,3331,2007-08-21
13004,3865,2008-06-28
13005,16903,2008-03-02
13006,3189,2007-10-15
13007,17475,2007-10-30
13008,11864,2008-01-01
13009,2673,2008-05-27
13010,12477,2007-04-25
13011,8262,2008-04-11
13012,1391,2006-12-30
13013,6420,2007-11-07
13014,11723,2008-01-18
13015,12802,2007-12-24
13016,16162,2008-06-05
13017,6243,2007-10-10
13018,18163,2008-01-18
13019,3474,2008-03-29
13020,3443,2008-04-18
13021,3346,2006-04-23
13022,5744,2005-09-16
13023,2778,2007-08-10
13024,16664,2007-05-09
13025,12702,2007-12-22
13026,4836,2008-06-03
13027,7296,2008-07-07
13028,12652,2007-11-06
13029,3796,2008-03-19
13030,5402,2007-12-11
13031,6320,2007-11-23
13032,1591,2005-10-09
13033,19020,2007-02-04
13034,2120,2008-01-24
13035,6125,2008-06-09
13036,7537,2007-10-04
13037,16077,2008-05-22
13038,3221,2008-01-25
13039,8207,2007-09-30
13040,18001,2008-03-20
13041,16831,2008-06-17
13042,17494,2007-08-16
13043,87,2006-04-04
13044,7145,2007-11-23
13045,10082,2007-09-04
13046,13122,2008-03-13
13047,9504,2007-08-10
13048,5362,2007-03-14
13049,9672,2008-04-16
13050,1668,2006-12-31
13051,6628,2006-10-14
13052,10721,2007-10-09
13053,6210,2007-06-10
13054,10037,2006-02-20
13055,9888,2007-09-04
13056,1190,2006-07-17
13057,17198,2008-04-29
13058,1649,2007-09-05
13059,18657,2007-10-28
13060,17739,2008-02-09
13061,6053,2007-11-08
13062,8606,2008-07-04
13063,6813,2008-03-28
13064,9952,2007-10-16
13065,16906,2006-01-17
13066,13511,2008-02-17
13067,15884,2008-05-30
13068,8767,2007-11-24
13069,5043,2007-11-21
13070,5373,2008-03-29
13071,10457,2008-05-19
13072,18610,2007-12-13
13073,14516,2008-03-20
13074,17740,2008-04-20
13075,9101,2007-07-16
13076,11950,2005-07-06
13077,9891,2008-02-03
13078,9155,2008-05-12
13079,10477,2008-01-09
13080,338,2008-06-05
13081,1718,2008-06-10
13082,3847,2007-09-15
13083,9905,2008-04-28
13084,10827,2006-01-14
13085,14835,2007-05-12
13086,4977,2005-10-10
13087,12726,2006-03-24
13088,17458,2005-11-11
13089,12542,2007-11-21
13090,2446,2006-01-31
13091,14587,2007-10-09
13092,8994,2008-05-28
13093,4452,2007-12-06
13094,6189,2007-10-09
13095,14059,2007-12-14
13096,6203,2008-03-13
13097,3163,2008-04-11
13098,7336,2007-08-04
13099,17496,2007-12-04
13100,13643,2007-11-07
13101,17086,2008-05-15
13102,5917,2005-12-19
13103,14671,2007-10-26
13104,1739,2007-12-31
13105,2372,2008-07-04
13106,9317,2008-05-24
13107,1510,2007-09-18
13108,6844,2007-09-01
13109,19106,2006-03-04
13110,9307,2008-02-20
13111,5421,2008-01-22
13112,12710,2008-03-23
13113,11352,2008-03-15
13114,18488,2006-10-30
13115,16269,2007-10-11
13116,10506,2008-05-10
13117,12641,2006-04-24
13118,10076,2007-06-02
13119,10965,2008-06-25
13120,122,2008-07-12
13121,4273,2008-06-30
13122,9516,2007-11-05
13123,2475,2006-10-14
13124,9488,2007-04-26
13125,13721,2007-08-17
13126,9477,2008-07-23
13127,2186,2008-04-27
13128,13631,2006-05-28
13129,2225,2007-11-23
13130,15061,2006-10-01
13131,8136,2006-07-13
13132,7402,2008-02-11
13133,2993,2007-08-25
13134,8794,2008-05-02
13135,6445,2008-07-19
13136,9590,2008-02-11
13137,18185,2007-09-28
13138,4399,2006-03-08
13139,13050,2008-05-13
13140,5103,2008-05-29
13141,2444,2008-05-21
13142,4821,2006-12-20
13143,3979,2005-10-16
13144,16440,2005-12-07
13145,10667,2007-11-24
13146,15478,2006-01-19
13147,12209,2008-02-28
13148,4594,2007-12-22
13149,18006,2008-01-16
13150,1420,2007-09-19
13151,5961,2007-12-03
13152,3825,2008-05-20
13153,17234,2007-10-11
13154,18340,2005-08-24
13155,11778,2008-05-30
13156,14218,2007-03-18
13157,634,2008-05-23
13158,10581,2008-05-29
13159,4005,2008-04-12
13160,9077,2008-01-01
13161,418,2006-01-29
13162,17700,2007-11-11
13163,11281,2008-01-16
13164,4485,2007-08-09
13165,3732,2006-10-23
13166,9530,2008-07-28
13167,12547,2007-11-22
13168,12548,2007-10-06
13169,10096,2007-02-08
13170,10088,2008-05-15
13171,3310,2007-10-25
13172,17862,2008-06-21
13173,8371,2006-03-09
13174,838,2008-04-23
13175,2065,2006-12-15
13176,11838,2005-09-08
13177,12552,2007-03-02
13178,12341,2007-04-29
13179,16460,2007-09-16
13180,16901,2008-01-14
13181,1856,2007-10-01
13182,4845,2007-08-11
13183,10218,2006-05-23
13184,16036,2008-07-30
13185,13702,2008-06-07
13186,14642,2008-07-15
13187,16164,2008-02-17
13188,8933,2007-04-25
13189,13421,2008-05-06
13190,12247,2007-10-07
13191,15152,2007-09-25
13192,18079,2007-04-19
13193,14549,2007-02-06
13194,9165,2007-10-18
13195,9687,2007-11-12
13196,7258,2007-11-14
13197,6633,2007-11-14
13198,7703,2008-03-27
13199,70,2008-03-10
13200,4601,2008-07-27
13201,6023,2006-07-14
13202,13440,2008-04-21
13203,3484,2007-06-09
13204,11022,2005-10-23
13205,7265,2005-10-05
13206,1332,2006-04-24
13207,26,2007-09-28
13208,7344,2007-03-20
13209,13151,2007-10-09
13210,983,2006-04-22
13211,7545,2007-09-08
13212,7061,2006-06-20
13213,12483,2008-04-25
13214,6422,2006-10-16
13215,1090,2007-08-07
13216,13510,2007-12-09
13217,16270,2006-10-26
13218,18050,2006-07-14
13219,8040,2008-02-10
13220,11255,2008-04-03
13221,4937,2007-06-27
13222,2,2008-01-06
13223,7886,2007-06-16
13224,4408,2007-11-03
13225,3528,2007-08-06
13226,357,2008-03-15
13227,3054,2008-07-26
13228,471,2007-12-02
13229,209,2008-07-12
13230,11855,2007-12-11
13231,10871,2007-09-08
13232,2634,2005-11-08
13233,13158,2007-12-17
13234,10495,2007-07-23
13235,8185,2008-07-01
13236,404,2007-10-19
13237,9724,2006-10-02
13238,15345,2008-03-23
13239,16776,2007-05-16
13240,7994,2008-06-15
13241,6238,2007-10-01
13242,16777,2006-02-17
13243,2960,2006-07-19
13244,3818,2007-11-04
13245,6252,2008-06-03
13246,17083,2007-10-24
13247,18781,2005-10-11
13248,3501,2006-03-02
13249,2482,2007-10-15
13250,5094,2007-09-18
13251,6788,2008-07-20
13252,11220,2008-03-24
13253,15768,2008-04-28
13254,12408,2008-05-14
13255,13092,2008-07-25
13256,15361,2008-01-25
13257,2954,2007-10-18
13258,11926,2007-04-10
13259,17912,2008-01-03
13260,7283,2008-02-06
13261,7057,2007-10-05
13262,15609,2007-09-08
13263,4658,2007-08-04
13264,7503,2007-11-26
13265,1370,2008-02-29
13266,3808,2007-10-30
13267,17605,2008-02-18
13268,2184,2007-10-23
13269,15607,2007-08-29
13270,4228,2008-04-30
13271,6892,2007-11-11
13272,13659,2008-05-27
13273,10505,2007-11-04
13274,5098,2008-07-11
13275,17163,2008-04-15
13276,16183,2008-05-14
13277,3948,2007-08-05
13278,11378,2007-05-08
13279,12991,2008-07-24
13280,17842,2007-12-06
13281,5209,2008-04-19
13282,1161,2007-02-07
13283,13596,2008-07-05
13284,12244,2008-06-14
13285,2708,2007-05-31
13286,11430,2007-08-31
13287,8847,2008-05-02
13288,3130,2006-08-17
13289,15898,2007-08-06
13290,18127,2008-06-01
13291,13075,2008-02-22
13292,14430,2007-12-20
13293,16495,2007-12-07
13294,11709,2007-08-20
13295,10085,2007-09-28
13296,845,2008-04-14
13297,11341,2008-07-07
13298,12955,2007-10-22
13299,11779,2008-01-08
13300,3689,2006-04-24
13301,8287,2007-10-20
13302,11822,2008-03-06
13303,13184,2008-05-21
13304,17950,2008-06-24
13305,3748,2008-04-09
13306,753,2008-06-04
13307,10926,2007-08-20
13308,5843,2008-06-21
13309,12867,2008-04-03
13310,18303,2008-01-05
13311,5398,2008-02-23
13312,7627,2007-05-05
13313,4791,2006-04-25
13314,10431,2005-12-23
13315,4011,2007-05-31
13316,11493,2007-12-18
13317,14619,2008-04-18
13318,12429,2007-12-06
13319,19103,2007-05-13
13320,11658,2008-03-17
13321,13437,2007-08-29
13322,12029,2007-09-07
13323,17114,2005-12-09
13324,3867,2006-06-29
13325,7872,2007-03-31
13326,14417,2008-02-13
13327,13214,2007-12-01
13328,11330,2008-06-01
13329,17276,2007-07-19
13330,4653,2008-06-04
13331,6271,2006-06-08
13332,14978,2007-10-14
13333,6769,2007-10-04
13334,8179,2006-09-10
13335,243,2008-03-26
13336,5147,2007-11-01
13337,11681,2008-01-31
13338,4692,2008-02-28
13339,7944,2007-10-06
13340,9740,2008-01-12
13341,5090,2007-12-17
13342,1747,2008-02-27
13343,10471,2006-02-04
13344,10593,2008-06-15
13345,1810,2008-06-02
13346,2276,2008-03-20
13347,15243,2008-02-20
13348,7854,2005-09-26
13349,7759,2007-09-24
13350,16995,2007-09-30
13351,5662,2007-04-07
13352,9607,2006-07-06
13353,6308,2007-07-09
13354,7508,2008-03-15
13355,11125,2005-10-11
13356,7756,2006-09-09
13357,1398,2007-03-18
13358,2986,2006-08-28
13359,5834,2008-03-02
13360,6789,2007-12-16
13361,5557,2007-12-14
13362,16737,2008-05-20
13363,5649,2008-06-04
13364,4119,2008-04-05
13365,14558,2007-09-20
13366,5762,2008-03-18
13367,15313,2008-03-06
13368,792,2008-06-23
13369,15585,2006-07-25
13370,12882,2008-01-21
13371,1273,2007-04-21
13372,11701,2005-09-04
13373,2252,2007-10-12
13374,16303,2008-03-01
13375,9842,2006-01-03
13376,2021,2007-12-29
13377,4617,2008-05-14
13378,18811,2008-05-01
13379,8019,2008-03-11
13380,9472,2006-06-13
13381,6760,2007-11-14
13382,1908,2006-12-26
13383,16899,2007-02-03
13384,604,2008-07-20
13385,8016,2008-06-08
13386,16872,2007-01-04
13387,16741,2007-08-09
13388,17295,2007-11-11
13389,1468,2007-12-03
13390,11992,2007-11-22
13391,17228,2007-12-15
13392,15753,2007-10-07
13393,17336,2008-03-01
13394,4804,2008-03-01
13395,8900,2007-08-09
13396,12946,2006-12-07
13397,10963,2007-10-07
13398,9545,2007-05-30
13399,12500,2007-12-02
13400,14538,2007-10-06
13401,4538,2008-06-04
13402,12506,2007-06-09
13403,12246,2007-11-20
13404,11579,2008-06-16
13405,16015,2007-12-11
13406,19116,2006-12-25
13407,14100,2007-11-03
13408,2627,2007-05-21
13409,1076,2007-03-13
13410,14692,2006-01-17
13411,13770,2008-04-20
13412,3452,2007-12-26
13413,2368,2007-12-16
13414,9656,2007-09-23
13415,4602,2008-04-27
13416,434,2008-04-22
13417,15127,2005-10-29
13418,18870,2007-12-13
13419,1465,2006-05-16
13420,2367,2008-07-22
13421,3669,2006-09-09
13422,4654,2007-12-05
13423,14743,2007-08-17
13424,18556,2007-11-05
13425,1984,2007-12-13
13426,4028,2006-05-06
13427,15732,2007-11-22
13428,3378,2008-01-11
13429,14623,2008-04-01
13430,2958,2006-05-23
13431,12513,2006-08-20
13432,6992,2007-11-10
13433,15269,2008-02-20
13434,15444,2007-10-15
13435,8319,2007-03-30
13436,2655,2007-08-27
13437,9906,2006-01-30
13438,5799,2008-05-07
13439,9668,2008-05-01
13440,11521,2007-03-18
13441,7523,2007-12-21
13442,16009,2007-04-07
13443,13549,2008-05-12
13444,9717,2008-05-29
13445,4909,2006-12-01
13446,14702,2008-05-18
13447,15544,2007-08-27
13448,3451,2007-09-28
13449,15707,2007-06-15
13450,14375,2008-05-22
13451,8712,2007-10-13
13452,2859,2008-07-27
13453,15639,2007-09-04
13454,11172,2007-09-26
13455,11621,2007-01-15
13456,12754,2008-03-04
13457,10613,2008-03-19
13458,13002,2008-04-26
13459,8736,2007-08-18
13460,14126,2007-12-01
13461,8137,2008-04-23
13462,1010,2007-11-30
13463,200,2008-05-29
13464,17106,2007-03-18
13465,3622,2007-10-10
13466,1563,2008-07-01
13467,1983,2007-10-23
13468,4451,2007-11-18
13469,8595,2007-11-23
13470,3882,2008-06-24
13471,5390,2006-09-20
13472,1100,2007-01-23
13473,10894,2008-06-03
13474,9739,2008-03-02
13475,6451,2007-11-08
13476,15227,2008-05-25
13477,3779,2007-09-20
13478,160,2008-04-11
13479,6695,2007-09-26
13480,12333,2008-01-26
13481,4282,2006-08-27
13482,2979,2008-05-04
13483,9631,2007-12-26
13484,13581,2007-03-17
13485,2834,2008-05-29
13486,4701,2008-04-21
13487,5602,2006-10-22
13488,6395,2007-09-25
13489,6909,2008-04-01
13490,6019,2007-10-01
13491,17709,2008-01-05
13492,7225,2008-03-25
13493,224,2007-05-29
13494,9024,2007-10-20
13495,14198,2006-04-23
13496,6261,2008-02-29
13497,15571,2007-11-10
13498,2445,2007-12-24
13499,5151,2008-06-17
13500,5473,2008-05-19
13501,3144,2007-03-08
13502,2151,2008-04-23
13503,19216,2007-08-27
13504,4896,2008-04-14
13505,3267,2007-12-28
13506,796,2007-11-21
13507,11974,2006-01-03
13508,17446,2006-12-19
13509,13897,2008-07-08
13510,18766,2007-11-28
13511,3928,2008-02-16
13512,5722,2007-08-04
13513,17271,2005-08-13
13514,8087,2005-07-02
13515,10564,2008-05-26
13516,4136,2008-02-12
13517,11900,2007-09-28
13518,3943,2007-11-02
13519,3188,2008-03-12
13520,3449,2007-11-19
13521,2101,2008-04-05
13522,18077,2006-10-30
13523,1343,2008-01-13
13524,8485,2008-06-16
13525,18998,2007-12-12
13526,1407,2007-04-25
13527,12938,2007-12-12
13528,18402,2008-04-28
13529,3642,2008-05-19
13530,13202,2008-06-22
13531,11981,2005-07-22
13532,10786,2008-04-21
13533,12813,2007-05-01
13534,1599,2006-08-04
13535,2561,2008-05-15
13536,1395,2007-09-19
13537,5923,2008-04-27
13538,9139,2007-08-07
13539,4315,2008-04-28
13540,3124,2006-11-02
13541,16220,2008-06-28
13542,14054,2005-09-19
13543,12590,2007-09-14
13544,9031,2006-03-14
13545,16221,2007-10-31
13546,16973,2007-10-23
13547,4891,2005-09-19
13548,5918,2007-08-07
13549,3362,2007-04-25
13550,12195,2008-04-02
13551,15022,2008-03-28
13552,8760,2008-06-21
13553,5420,2008-07-20
13554,10211,2007-12-06
13555,30,2008-02-14
13556,18290,2008-03-18
13557,14311,2008-02-18
13558,3939,2007-11-29
13559,2017,2006-01-17
13560,13879,2007-10-20
13561,4300,2008-05-01
13562,11290,2006-12-01
13563,17010,2008-03-11
13564,12186,2007-03-07
13565,6826,2008-03-25
13566,3499,2008-02-13
13567,13281,2008-04-07
13568,15535,2008-04-21
13569,10794,2007-08-18
13570,14747,2008-02-06
13571,14056,2007-10-02
13572,9,2007-10-25
13573,10550,2008-02-24
13574,3643,2007-03-21
13575,18669,2006-11-30
13576,16552,2007-11-09
13577,12967,2008-05-24
13578,5774,2007-08-06
13579,6237,2008-03-16
13580,10939,2007-08-27
13581,10474,2008-02-14
13582,16876,2007-05-03
13583,4008,2007-01-28
13584,17782,2008-05-02
13585,1808,2006-08-18
13586,7270,2008-05-31
13587,7581,2008-05-21
13588,492,2006-03-15
13589,8952,2008-05-10
13590,15617,2008-02-26
13591,4087,2006-05-10
13592,8042,2007-02-27
13593,15513,2008-04-26
13594,919,2008-03-25
13595,7262,2007-11-11
13596,8247,2008-06-09
13597,12498,2008-01-29
13598,9630,2007-09-19
13599,6721,2006-07-07
13600,6028,2008-07-02
13601,5202,2007-08-27
13602,425,2007-11-19
13603,7731,2008-05-09
13604,9065,2007-11-12
13605,9817,2008-02-04
13606,10067,2005-07-24
13607,17846,2007-08-27
13608,2885,2007-09-30
13609,8197,2006-11-10
13610,2077,2008-03-03
13611,15488,2006-08-08
13612,11780,2007-02-09
13613,7761,2008-01-30
13614,3737,2005-10-30
13615,120,2007-06-28
13616,12423,2006-12-01
13617,12528,2007-10-23
13618,15673,2008-02-20
13619,5408,2007-12-29
13620,165,2007-11-08
13621,8642,2005-12-23
13622,14723,2007-06-30
13623,1611,2007-09-20
13624,13326,2007-07-02
13625,17996,2007-05-08
13626,9279,2008-04-29
13627,11174,2007-07-14
13628,14638,2007-11-07
13629,474,2008-05-28
13630,865,2006-08-22
13631,7803,2008-04-16
13632,11331,2007-09-23
13633,8518,2008-06-03
13634,7372,2007-02-09
13635,614,2008-01-10
13636,5726,2007-12-29
13637,3046,2007-10-28
13638,14902,2008-03-06
13639,11925,2008-04-09
13640,2637,2007-11-12
13641,15340,2008-05-24
13642,1564,2007-05-06
13643,7522,2007-08-28
13644,8744,2007-05-07
13645,5699,2007-10-25
13646,4878,2006-05-14
13647,2639,2008-03-27
13648,6200,2007-01-04
13649,2356,2008-04-29
13650,7750,2006-05-13
13651,14116,2008-03-04
13652,5072,2008-04-03
13653,9501,2007-08-27
13654,18805,2008-04-25
13655,476,2008-02-10
13656,1201,2007-12-06
13657,16585,2008-03-28
13658,12610,2008-02-20
13659,17439,2008-07-17
13660,14892,2008-03-01
13661,13447,2007-09-23
13662,11596,2007-08-18
13663,19035,2007-11-22
13664,8639,2008-01-29
13665,773,2008-06-26
13666,18060,2007-09-25
13667,10867,2008-04-11
13668,3225,2007-08-27
13669,10584,2006-11-14
13670,5177,2007-05-04
13671,9713,2007-11-16
13672,5988,2008-05-20
13673,13354,2007-08-29
13674,15072,2008-01-24
13675,19088,2008-06-06
13676,2014,2008-03-26
13677,1173,2007-12-12
13678,11171,2008-06-06
13679,15850,2007-12-15
13680,4368,2007-09-02
13681,5340,2008-01-19
13682,6569,2007-11-22
13683,763,2008-02-18
13684,2839,2006-06-15
13685,11964,2007-10-04
13686,5069,2007-01-11
13687,16008,2008-05-11
13688,2582,2008-06-14
13689,10558,2007-12-04
13690,7305,2008-04-16
13691,11997,2007-12-15
13692,11562,2008-05-05
13693,4072,2008-04-24
13694,14934,2008-02-26
13695,13301,2005-10-03
13696,13325,2006-05-01
13697,1524,2006-04-16
13698,11380,2006-04-03
13699,660,2008-02-02
13700,1030,2008-05-31
13701,8661,2006-06-12
13702,8995,2007-09-18
13703,12211,2007-10-26
13704,19153,2007-08-22
13705,10801,2008-06-28
13706,9819,2008-01-25
13707,2599,2007-11-14
13708,18272,2008-05-30
13709,4641,2007-08-16
13710,4844,2008-01-08
13711,5508,2008-06-14
13712,3590,2005-08-24
13713,14708,2007-12-19
13714,8733,2006-05-10
13715,8011,2006-02-23
13716,8718,2008-05-14
13717,13910,2008-02-01
13718,6354,2008-06-20
13719,1357,2007-10-02
13720,17644,2007-11-26
13721,5886,2006-04-12
13722,8938,2008-07-07
13723,5546,2007-11-04
13724,5368,2008-05-16
13725,15846,2008-03-21
13726,17283,2006-10-27
13727,18848,2008-02-08
13728,7440,2005-12-31
13729,7961,2008-07-23
13730,17973,2007-05-11
13731,18459,2008-01-31
13732,17178,2007-08-14
13733,7165,2008-04-09
13734,15854,2007-12-08
13735,63,2008-01-07
13736,17554,2007-12-17
13737,11729,2007-10-20
13738,3262,2005-08-10
13739,7123,2008-06-11
13740,2897,2008-02-24
13741,14765,2006-09-26
13742,3510,2007-08-17
13743,10458,2007-11-29
13744,17264,2007-11-13
13745,16926,2007-03-23
13746,17747,2008-04-20
13747,1460,2007-10-11
13748,16878,2007-04-25
13749,3282,2007-11-04
13750,17232,2006-03-25
13751,16948,2007-11-05
13752,674,2008-05-11
13753,12917,2006-03-24
13754,15713,2008-03-15
13755,5042,2007-02-25
13756,3594,2007-08-01
13757,9121,2006-05-23
13758,11927,2008-07-21
13759,7426,2006-11-06
13760,16408,2007-08-19
13761,4378,2007-01-05
13762,16206,2006-10-18
13763,17045,2007-12-31
13764,18344,2007-03-16
13765,11206,2007-09-30
13766,6689,2007-12-18
13767,4221,2007-10-29
13768,10835,2008-04-22
13769,5881,2007-05-20
13770,5058,2008-01-16
13771,12810,2007-11-06
13772,12276,2008-03-21
13773,16688,2006-09-14
13774,17711,2006-08-22
13775,1677,2007-06-13
13776,3693,2007-10-26
13777,5438,2007-08-30
13778,2603,2007-10-07
13779,13841,2007-05-26
13780,5657,2007-12-03
13781,12666,2008-01-11
13782,2645,2008-04-15
13783,16447,2007-02-04
13784,10021,2008-04-01
13785,16837,2008-06-01
13786,13502,2007-10-01
13787,5269,2005-07-21
13788,7855,2007-01-09
13789,15091,2007-10-30
13790,14670,2007-04-13
13791,3393,2007-04-13
13792,4098,2008-05-07
13793,10467,2008-03-17
13794,6037,2008-05-03
13795,14455,2007-03-24
13796,2791,2006-07-01
13797,17224,2007-12-22
13798,17926,2008-02-04
13799,16416,2007-01-17
13800,1147,2007-04-16
13801,9910,2007-02-01
13802,1833,2007-12-31
13803,1726,2005-10-11
13804,2710,2008-01-13
13805,1068,2008-03-24
13806,4952,2007-01-30
13807,12486,2007-01-10
13808,11702,2008-02-17
13809,658,2007-12-26
13810,12804,2007-07-27
13811,4788,2007-10-09
13812,417,2008-06-17
13813,1936,2008-05-25
13814,7725,2007-05-01
13815,15312,2008-06-14
13816,18562,2008-03-11
13817,6409,2006-12-02
13818,8184,2008-03-19
13819,13660,2007-11-11
13820,16404,2007-10-15
13821,13271,2006-08-16
13822,17752,2008-01-27
13823,18464,2006-07-06
13824,4000,2007-11-11
13825,7031,2008-06-16
13826,7781,2006-12-11
13827,3016,2007-09-02
13828,236,2007-08-28
13829,4335,2008-03-13
13830,4299,2008-03-01
13831,3612,2008-05-21
13832,6250,2007-02-09
13833,9522,2008-03-22
13834,8523,2008-03-31
13835,8491,2007-09-21
13836,5332,2008-02-24
13837,13582,2007-11-07
13838,1058,2006-01-28
13839,14530,2008-06-01
13840,11452,2008-03-13
13841,11626,2007-10-14
13842,8647,2008-02-16
13843,8426,2008-04-09
13844,16842,2008-05-14
13845,7181,2008-07-20
13846,4403,2008-04-10
13847,14889,2008-04-09
13848,15810,2008-05-15
13849,15189,2007-12-06
13850,758,2008-03-16
13851,18273,2008-03-23
13852,14186,2008-06-18
13853,6260,2008-03-06
13854,9138,2007-01-08
13855,7339,2007-08-15
13856,13993,2006-10-05
13857,3567,2006-05-08
13858,8151,2008-05-16
13859,16657,2008-03-07
13860,556,2007-10-21
13861,17520,2006-06-22
13862,11375,2006-11-18
13863,689,2006-07-31
13864,6946,2006-08-02
13865,7256,2007-12-06
13866,3375,2005-10-19
13867,14931,2008-02-12
13868,9662,2007-10-05
13869,1913,2006-01-08
13870,2964,2008-01-28
13871,8148,2008-06-22
13872,212,2008-04-14
13873,17345,2007-10-15
13874,3552,2008-05-21
13875,3857,2008-04-10
13876,17090,2007-12-19
13877,4674,2007-08-14
13878,15094,2006-04-28
13879,13377,2007-11-28
13880,664,2008-05-01
13881,17442,2008-02-15
13882,18653,2007-01-08
13883,5349,2006-07-29
13884,2003,2006-06-29
13885,14300,2007-03-14
13886,494,2006-11-06
13887,3103,2008-05-21
13888,13044,2008-06-17
13889,961,2008-04-14
13890,2334,2005-11-13
13891,7019,2007-07-25
13892,3473,2008-03-10
13893,3903,2008-06-27
13894,18475,2007-11-23
13895,3216,2007-01-14
13896,8917,2007-11-30
