BAN,CREATE_MONTH,START_MONTH,CREATE_WEEK,START_WEEK,ACCOUNT_DESC,LINES REQUESTED,AGE_GROUP,HCDP_IND,HCDM_IND,HCDS_IND,ADR_PROVINCE,CHANNEL_TYPE
9818103183890,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,31-40,,,,  QC ,corporate stores
9817611171189,2009-07,,2009-07-04,,Business - Personal,3,  31-40 ,,,,QC,Corporate Stores
9818380180387,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,50+,,,,  BC ,Dealers
9818835185887,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,41-50,,,,BC,Dealers
9818839189681,2010-03,,2010-03-06,,Business - Personal,7,31-40,HCDP,,HCDS,ON,Dealers
9818977187641,2010-04,2010-04,2010-04-03,03/04/2010,Business - Personal,7,18-30,,,,bc,Dealers
9819942192718,2010-10,2010-10,2010-10-09,2010-10-09,Business - Personal,2,50+,,,,QC,Corporate Stores
9818105185238,2009-10,2009-10,2009-10-03,2009/10/03,Business - Personal,4,41-50,,,,QC,Corporate Stores
9821135215468,2010-11,2010-11,06/11/2010,2010/11/06,Business - Personal,2,18-30,,,,QC,Dealers
9817482172223,2009-06,2009-06,2009-06-06,06/06/2009,Business - Personal,3,18-30,,,,AB,Corporate Stores
9818364184048,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,31-40,,,,QC,Corporate Stores
9821284214969,2010-12,2010-12,2010-12-11,2010-12-11,Business - Personal,3,41-50,,,,BC,Dealers
9819265195951,2010-06,,2010-06-05,,Business - Personal,8,18-30,,,,qc,CORPORATE STORES
9816775165468,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,31-40,,,,  ON ,Corporate Stores
9818840180449,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,50+,,,,ON,Dealers
9818238188693,2009-11,2009-11,2009-11-07,2009-11-07,Business - Personal,5,18-30,,,,AB,Corporate Stores
9816776166019,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,50+,,,,BC,Dealers
9821130210854,2010-11,2010-11,2010-11-06,2010-11-06,Business - Personal,6,  18-30 ,,,,AB,CORPORATE STORES
9821276216783,2010-12,2010-12,2010/12/04,04/12/2010,Business - Personal,2,50+,,,,AB,Corporate Stores
9821126216074,2010-11,,2010-11-06,,Business - Personal,2,18-30,,,,qc,Corporate Stores
9817937177808,2009-09,,2009-09-05,05/09/2009,Business - Personal,4,50+,,,,ON,Corporate Stores
9816919169277,2009-02,2009-02,07/02/2009,07/02/2009,Business - Personal,2,  41-50 ,,,,ON,Dealers
9817932172541,2009-09,,2009-09-05,2009-09-05,Business - Personal,4,50+,,,,on,Dealers
9817308178050,2009-05,,2009-05-02,,Business - Personal,3,18-30,HCDP,,HCDS,ON,  Dealers 
9819571191568,2010-08,,07/08/2010,,Business - Personal,2,18-30,,,,ON,Corporate Stores
9821126216745,2010-11,,2010-11-06,,Business - Personal,6,18-30,,,,ab,Dealers
9819421191762,2010-07,2010-07,2010-07-03,2010-07-03,Business - Personal,1,31-40,,,,QC,  Corporate Stores 
9817777177370,2009-08,2009-08,2009-08-08,08/08/2009,Business - Personal,4,50+,,,,ON,Dealers
9819425195781,2010-07,2010-07,2010-07-10,10/07/2010,Business - Personal,1,31-40,,,,QC,Dealers
9818834184169,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,31-40,,,,ON,  Corporate Stores 
9818828188634,2010-03,,2010-03-06,,Business - Personal,7,18-30,,,,QC,Corporate Stores
9821122212634,2010-11,2010-11,2010-11-06,2010-11-06,Business - Personal,6,50+,,,,BC,corporate stores
9819280190826,2010-06,2010-06,2010-06-05,2010/06/05,Business - Personal,1,31-40,,,,BC,Corporate Stores
9818840180758,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,18-30,,,,BC,Corporate Stores
9819255195401,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,18-30,,,,QC,  Corporate Stores 
9817629179360,2009-07,2009-07,2009/07/11,2009-07-11,Business - Personal,4,18-30,,,,QC,Corporate Stores
9817766176203,2009-08,,08/08/2009,,Business - Personal,4,18-30,,,,AB,Dealers
9817168178775,2009-04,,2009-04-04,,Business - Personal,3,41-50,,,,ON,Corporate Stores
9817458178805,2009-06,,2009-06-06,,Business - Personal,3,31-40,,,,QC,Dealers
9817325175037,2009-05,2009-05,2009-05-09,2009-05-09,Business - Personal,3,31-40,,,,AB,Dealers
9817766176384,2009-08,2009-08,08/08/2009,2009-08-08,Business - Personal,4,18-30,,,,on,Corporate Stores
9817014174240,2009-03,2009-03,07/03/2009,2009-03-07,Business - Personal,2,31-40,,,,ON,Dealers
9821270210436,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,1,41-50,,,,QC,  Corporate Stores 
9819118198533,2010-05,2010-05,2010-05-08,2010/05/08,Business - Personal,8,31-40,,,,ON,Corporate Stores
9819419199708,2010-07,2010-07,2010-07-03,2010-07-03,Business - Personal,1,31-40,,,,BC,DEALERS
9819573193227,2010-08,2010-08,2010-08-07,2010-08-28,Business - Personal,2,41-50,,,,ON,DEALERS
9819936196464,2010-10,,2010-10-02,,Business - Personal,6,18-30,,,,BC,Corporate Stores
9817168178607,2009-04,,2009-04-04,,Business - Personal,3,31-40,HCDP,HCDM,HCDS,ON,Dealers
9819779199787,2010-09,,2010-09-04,,Business - Personal,3,50+,,,,AB,Dealers
9819580190627,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,2,50+,,,,ON,Dealers
9818110180581,2009-10,2009-10,2009-10-10,2009-10-10,Business - Personal,5,  41-50 ,,,,QC,Corporate Stores
9817314174043,2009-05,,2009-05-02,,Business - Personal,3,41-50,,,,ON,Dealers
9819114194117,2010-05,2010-05,2010-05-01,2010-05-01,Business - Personal,8,50+,,,,AB,  Corporate Stores 
9818373183796,2009-12,,2009-12-05,,Business - Personal,5,41-50,,,,  ON ,corporate stores
9818981181747,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,50+,,,,AB,Dealers
9818724184456,2010-02,2010-02,06/02/2010,2010-02-06,Business - Personal,6,18-30,,,,AB,Corporate Stores
9817608178978,2009-07,2009-07,2009-07-04,04/07/2009,Business - Personal,3,50+,,,,AB,Corporate Stores
9818236186280,2009-11,2009-11,2009/11/07,2009-11-07,Business - Personal,5,41-50,,,,ON,Corporate Stores
9818825185319,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,18-30,,,,AB,Corporate Stores
9817630170117,2009-07,2009-07,2009-07-11,11/07/2009,Business - Personal,4,41-50,,,,BC,Dealers
9821135215071,2010-11,2010-11,2010-11-06,2010-11-06,Business - Personal,2,18-30,,,,QC,Corporate Stores
9818380180874,2009-12,,2009-12-05,,Business - Personal,5,41-50,,,,ON,Corporate Stores
9818839189244,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,41-50,,,,QC,Corporate Stores
9818097187398,2009-10,2009-10,03/10/2009,03/10/2009,Business - Personal,4,31-40,,,,  BC ,  Dealers 
9817176176476,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,31-40,,,,QC,CORPORATE STORES
9817474174138,2009-06,2009-06,2009-06-06,2009-06-06,Business - Personal,3,41-50,,,,on,Corporate Stores
9816767167005,2009-01,2009-01,2009-01-03,2009-01-03,Business - Personal,1,31-40,HCDP,,,QC,Dealers
9818578188908,2010-01,2010-01,2010-01-09,2010-01-09,Business - Personal,5,41-50,,,,ON,Dealers
9816903163254,2009-02,,07/02/2009,,Business - Personal,2,41-50,,,,ON,Dealers
9818976186749,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,18-30,,,,QC,Corporate Stores
9819267197860,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,41-50,,,,QC,Corporate Stores
9819116196614,2010-05,2010-05,2010-05-08,2010-05-08,Business - Personal,8,41-50,,,,  QC ,Corporate Stores
9816782162920,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,41-50,,,,ON,Corporate Stores
9819422192450,2010-07,,2010-07-03,,Business - Personal,1,41-50,,,,ON,Dealers
9817027177422,2009-03,,07/03/2009,,Business - Personal,3,31-40,,,,BC,DEALERS
9818977187269,2010-04,2010-04,2010-04-03,2010/04/03,Business - Personal,7,31-40,,,,AB,  Dealers 
9816903163488,2009-02,2009-02,2009-02-07,2009-02-07,Business - Personal,2,31-40,,,,AB,Corporate Stores
9819111191630,2010-05,2010-05,2010-05-01,2010-05-01,Business - Personal,,41-50,,,,ON,corporate stores
9818720180244,2010-02,2010-02,2010-02-06,2010-02-06,Business - Personal,6,50+,,,,QC,Corporate Stores
9819751191971,2010-09,,2010-09-04,,Business - Personal,6,  31-40 ,,,,on,Corporate Stores
9818987187427,2010-04,2010-04,2010/04/10,10/04/2010,Business - Personal,8,18-30,,,,AB,Corporate Stores
9817017177248,2009-03,,2009-03-07,,Business - Personal,2,31-40,,,,ON,Corporate Stores
9818980180436,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,31-40,,,,BC,Dealers
9817318178823,2009-05,2009-05,2009-05-09,2009-05-09,Business - Personal,3,18-30,,,,AB,Dealers
9819276196220,2010-06,,2010-06-05,,Business - Personal,8,41-50,,,,AB,Corporate Stores
9819269199278,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,41-50,,,,ON,Dealers
9817021171412,2009-03,2009-03,2009-03-07,07/03/2009,Business - Personal,2,41-50,,,,AB,DEALERS
9817758178762,2009-08,,01/08/2009,,Business - Personal,4,31-40,,,,ON,Corporate Stores
9821120210062,2010-11,,2010-11-06,,Business - Personal,2,50+,,,,QC,Corporate Stores
9821276216971,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,4,50+,,,,on,Corporate Stores
9817470170794,2009-06,2009-06,2009-06-06,06/06/2009,Business - Personal,3,31-40,,,,ON,Corporate Stores
9817168178954,2009-04,,2009-04-04,,Business - Personal,3,31-40,HCDP,,HCDS,ON,Dealers
9818371181054,2009-12,,2009-12-05,,Business - Personal,5,31-40,,,,BC,Dealers
9816905165950,2009-02,2009-02,07/02/2009,2009-02-07,Business - Personal,2,  50+ ,,,,BC,Dealers
9819930190729,2010-10,,2010-10-02,,Business - Personal,3,31-40,,,,on,Corporate Stores
9817014174311,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,2,41-50,,,,AB,DEALERS
9821129219255,2010-11,2010-11,2010-11-06,2010-11-06,Business - Personal,6,41-50,,,,BC,Dealers
9817328178918,2009-05,2009-05,2009-05-09,2009/05/09,Business - Personal,3,50+,,,,ON,Dealers
9818361181411,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,18-30,HCDP,,HCDS,AB,CORPORATE STORES
9816916166052,2009-02,2009-02,2009-02-07,2009-02-07,Business - Personal,2,  41-50 ,,,,QC,dealers
9818831181401,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,31-40,,,,BC,Dealers
9817625175354,2009-07,,2009-07-04,,Business - Personal,3,31-40,,,,ON,Corporate Stores
9817314174291,2009-05,2009-05,02/05/2009,2009-05-02,Business - Personal,3,31-40,,,,ON,Dealers
9817173173399,2009-04,2009-04,2009-04-04,04/04/2009,Business - Personal,3,18-30,,,,QC,Dealers
9816916166364,2009-02,,2009-02-07,,Business - Personal,2,18-30,,,,ON,Corporate Stores
9818706186692,2010-02,,2010-02-06,,Business - Personal,6,18-30,HCDP,,HCDS,ON,Dealers
9819417197510,2010-07,,2010-07-03,,Business - Personal,1,18-30,,,,BC,Dealers
9817317177743,2009-05,2009-05,2009-05-09,2009-05-09,Business - Personal,3,41-50,,,,ON,Corporate Stores
9818105185939,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,50+,,,,QC,Corporate Stores
9818837187876,2010-03,,2010-03-06,,Business - Personal,7,41-50,,,,QC,Corporate Stores
9818233183727,2009-11,2009-11,07/11/2009,2009-11-07,Business - Personal,5,50+,,,,BC,corporate stores
9818976186070,2010-04,2010-04,03/04/2010,2010-04-03,Business - Personal,7,41-50,,,,qc,  Corporate Stores 
9817171171948,2009-04,,2009-04-04,,Business - Personal,3,18-30,,,,QC,Corporate Stores
9819931191451,2010-10,2010-10,02/10/2010,02/10/2010,Business - Personal,3,41-50,,,,ON,Corporate Stores
9821131211467,2010-11,,2010-11-06,,Business - Personal,4,31-40,,,,ON,Corporate Stores
9821274214912,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,,18-30,,,,ON,Dealers
9819935195822,2010-10,2010-10,2010-10-02,2010-10-02,Business - Personal,6,18-30,,,,QC,Dealers
9818704184193,2010-02,,2010-02-06,,Business - Personal,6,41-50,,,,ON,Corporate Stores
9818842182986,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,18-30,,,,qc,Corporate Stores
9817325175150,2009-05,,09/05/2009,,Business - Personal,3,50+,,,,ON,DEALERS
9818977187120,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,  18-30 ,,,,BC,Corporate Stores
9818112182143,2009-10,,2009-10-10,,Business - Personal,5,31-40,,,,ON,Dealers
9818825185534,2010-03,,2010-03-06,,Business - Personal,7,31-40,HCDP,,HCDS,AB,Dealers
9819274194949,2010-06,,05/06/2010,,Business - Personal,8,41-50,,,,ON,Dealers
9818842182424,2010-03,2010-03,2010-03-06,06/03/2010,Business - Personal,7,41-50,,,,on,Corporate Stores
9817162172313,2009-04,2009-04,2009/04/04,2009-04-04,Business - Personal,3,18-30,,,,BC,Dealers
9821276216638,2010-12,,2010/12/04,,Business - Personal,4,41-50,HCDP,,HCDS,ON,corporate stores
9818579189967,2010-01,2010-01,2010/01/09,09/01/2010,Business - Personal,2,41-50,,,,QC,Dealers
9817625175848,2009-07,2009-07,2009-07-04,04/07/2009,Business - Personal,3,50+,,,,QC,Corporate Stores
9819126196537,2010-05,2010-05,08/05/2010,08/05/2010,Business - Personal,8,  50+ ,,,,ON,Dealers
9817023173047,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,2,31-40,,,,AB,Corporate Stores
9817461171812,2009-06,2009-06,2009-06-06,2009/06/06,Business - Personal,3,41-50,HCDP,,HCDS,ON,Dealers
9819783193742,2010-09,2010-09,2010-09-11,2010-09-11,Business - Personal,6,31-40,,,,QC,Corporate Stores
9819263193309,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,18-30,,,,ON,Dealers
9817013173902,2009-03,,2009-03-07,,Business - Personal,2,41-50,,,,QC,  Corporate Stores 
9818714184469,2010-02,2010-02,2010-02-06,2010/02/06,Business - Personal,6,18-30,,,,AB,Corporate Stores
9817171171290,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,50+,HCDP,,HCDS,QC,Dealers
9819939199894,2010-10,2010-10,02/10/2010,2010-10-02,Business - Personal,3,31-40,HCDP,,HCDS,AB,Corporate Stores
9817758178923,2009-08,2009-08,01/08/2009,08/08/2009,Business - Personal,4,  50+ ,,,,QC,Corporate Stores
9819255195954,2010-06,,05/06/2010,,Business - Personal,8,18-30,,,,QC,corporate stores
9821266216757,2010-12,2010-12,04/12/2010,04/12/2010,Business - Personal,1,41-50,,,,QC,Corporate Stores
9819775195449,2010-09,2010-09,2010-09-04,2010/09/04,Business - Personal,2,41-50,HCDP,,HCDS,QC,corporate stores
9819266196575,2010-06,2010-06,2010-06-05,2010-06-05,Business - Personal,8,50+,,,,ON,Corporate Stores
9819942192049,2010-10,2010-10,2010-10-09,2010-10-09,Business - Personal,2,41-50,,,,QC,Corporate Stores
9818102182953,2009-10,2009-10,2009/10/03,2009-10-03,Business - Personal,4,41-50,,,,AB,Dealers
9817624174727,2009-07,2009-07,04/07/2009,2009-07-04,Business - Personal,3,18-30,,,,QC,Corporate Stores
9818370180274,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,50+,,,,QC,Dealers
9817466176155,2009-06,2009-06,2009-06-06,2009/06/06,Business - Personal,3,50+,,,,AB,  Dealers 
9819781191249,2010-09,,04/09/2010,,Business - Personal,3,18-30,HCDP,,HCDS,AB,Dealers
9816779169747,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,50+,HCDP,,HCDS,ON,Dealers
9817173173313,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,31-40,,,,QC,Corporate Stores
9817610170149,2009-07,2009-07,2009-07-04,2009-07-04,Business - Personal,3,41-50,,,,ON,CORPORATE STORES
9821258218910,2010-12,,2010-12-04,,Business - Personal,4,18-30,,,,ON,Dealers
9819773193513,2010-09,,04/09/2010,,Business - Personal,6,18-30,,,,ON,Corporate Stores
9819125195109,2010-05,2010-05,2010-05-08,08/05/2010,Business - Personal,8,18-30,,,,ON,Dealers
9818825185779,2010-03,2010-03,06/03/2010,2010-03-06,Business - Personal,7,41-50,,,,BC,Corporate Stores
9819750190278,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,2,41-50,,,,ON,  Corporate Stores 
9819767197349,2010-09,2010-09,2010-09-04,04/09/2010,Business - Personal,1,41-50,,,,on,DEALERS
9816775165933,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,50+,,,,ON,Dealers
9817167177541,2009-04,2009-04,04/04/2009,2009-04-04,Business - Personal,3,50+,,,,AB,Corporate Stores
9817306176249,2009-05,2009-05,2009-05-02,2009-05-02,Business - Personal,3,41-50,,HCDM,,  QC ,Corporate Stores
9818367187553,2009-12,,2009-12-05,,Business - Personal,5,18-30,,,,QC,Corporate Stores
9819588198694,2010-08,2010-08,2010-08-07,07/08/2010,Business - Personal,1,41-50,,,,QC,Corporate Stores
9816775165939,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,18-30,,,,QC,Dealers
9818101181229,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,18-30,,,,BC,dealers
9819422192241,2010-07,2010-07,2010-07-03,2010-07-03,Business - Personal,,50+,HCDP,,HCDS,QC,Corporate Stores
9818567187595,2010-01,2010-01,2010-01-02,02/01/2010,Business - Personal,2,50+,,,,qc,Corporate Stores
9817013173125,2009-03,2009-03,07/03/2009,2009-03-07,Business - Personal,2,50+,,,,QC,Dealers
9819425195450,2010-07,2010-07,2010/07/10,2010-07-10,Business - Personal,1,31-40,,,,AB,Dealers
9819266196218,2010-06,2010-06,2010-06-05,2010/06/05,Business - Personal,8,50+,,,,  ON ,Dealers
9821276216649,2010-12,2010-12,04/12/2010,04/12/2010,Business - Personal,1,41-50,,,,QC,Corporate Stores
9818372182379,2009-12,2009-12,05/12/2009,2009-12-05,Business - Personal,5,50+,,,,ON,Dealers
9818108188874,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,5,31-40,,,,AB,Dealers
9821281211052,2010-12,,2010/12/04,,Business - Personal,4,41-50,,,,ON,Dealers
9818980180231,2010-04,,2010-04-03,,Business - Personal,7,50+,HCDP,,HCDS,BC,Dealers
9821128218592,2010-11,2010-11,06/11/2010,2010-11-06,Business - Personal,4,31-40,,,,on,Corporate Stores
9819771191357,2010-09,2010-09,2010/09/04,2010-09-04,Business - Personal,3,31-40,,,,AB,Corporate Stores
9818970180957,2010-04,,03/04/2010,,Business - Personal,7,18-30,,,,QC,Corporate Stores
9817629179054,2009-07,,2009-07-11,,Business - Personal,4,41-50,,,,QC,Corporate Stores
9819276196075,2010-06,,05/06/2010,,Business - Personal,8,31-40,,,,AB,Corporate Stores
9818108188025,2009-10,2009-10,03/10/2009,2009-10-03,Business - Personal,4,18-30,,,,ON,Corporate Stores
9817027177642,2009-03,,2009-03-07,,Business - Personal,3,31-40,,,,ON,Corporate Stores
9819134194393,2010-05,,2010-05-08,,Business - Personal,8,18-30,,,,ON,Corporate Stores
9819779199492,2010-09,2010-09,04/09/2010,2010-09-04,Business - Personal,6,18-30,,,,ON,Corporate Stores
9817620170420,2009-07,,04/07/2009,,Business - Personal,3,41-50,,,,QC,corporate stores
9819781191401,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,6,18-30,,,,  BC ,Dealers
9817776176716,2009-08,,2009-08-08,,Business - Personal,4,18-30,,,,ON,Corporate Stores
9818704184449,2010-02,2010-02,2010-02-06,2010/02/06,Business - Personal,6,18-30,,,,ON,Corporate Stores
9818117187580,2009-10,2009-10,2009-10-10,2009-10-10,Business - Personal,5,50+,,,,BC,CORPORATE STORES
9817021171294,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,2,41-50,,,,QC,Dealers
9819767197460,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,1,50+,,,,  ON ,Corporate Stores
9818365185302,2009-12,2009-12,2009-12-05,2009/12/05,Business - Personal,5,  31-40 ,,,,ON,Dealers
9818837187597,2010-03,,2010-03-06,,Business - Personal,7,31-40,,,,ON,Corporate Stores
9817033173540,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,3,18-30,,,,BC,Dealers
9817774174949,2009-08,2009-08,2009-08-08,08/08/2009,Business - Personal,4,18-30,,,,qc,Corporate Stores
9817769179058,2009-08,2009-08,2009-08-08,2009-08-08,Business - Personal,4,50+,,,,  BC ,Dealers
9817308178614,2009-05,2009-05,2009-05-02,02/05/2009,Business - Personal,3,18-30,,,,BC,Dealers
9821141211215,2010-11,,2010-11-06,,Business - Personal,4,41-50,,,,ON,Corporate Stores
9818361181335,2009-12,2009-12,2009-12-05,05/12/2009,Business - Personal,5,41-50,,,,QC,  Dealers 
9819573193854,2010-08,2010-08,07/08/2010,07/08/2010,Business - Personal,1,31-40,,,,AB,Corporate Stores
9818585185435,2010-01,2010-01,2010-01-09,2010-01-09,Business - Personal,5,18-30,,,,on,Corporate Stores
9819779199805,2010-09,,2010-09-04,,Business - Personal,6,18-30,,,,ON,Corporate Stores
9819933193691,2010-10,,2010-10-02,,Business - Personal,3,18-30,,,,ON,Corporate Stores
9818365185813,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,50+,,,,QC,Corporate Stores
9816908168389,2009-02,2009-02,2009/02/07,2009-02-07,Business - Personal,2,18-30,,,,QC,Corporate Stores
9819117197585,2010-05,2010-05,2010-05-08,2010-05-08,Business - Personal,8,31-40,,,,ON,  Dealers 
9817936176927,2009-09,,2009-09-05,2009-09-05,Business - Personal,4,  31-40 ,,,,ON,Dealers
9818712182266,2010-02,2010-02,2010-02-06,2010-02-06,Business - Personal,6,18-30,HCDP,,HCDS,BC,Corporate Stores
9817318178759,2009-05,2009-05,2009-05-09,2009-05-09,Business - Personal,3,18-30,,,,ON,Dealers
9816776166369,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,7,41-50,,,,AB,Corporate Stores
9817458178888,2009-06,,2009-06-06,,Business - Personal,3,18-30,HCDP,,HCDS,QC,Dealers
9816914164958,2009-02,2009-02,2009-02-07,2009-02-07,Business - Personal,2,41-50,,,,BC,Dealers
9817773173410,2009-08,,2009-08-08,,Business - Personal,4,18-30,,,,ON,Corporate Stores
9821281211586,2010-12,,2010-12-04,,Business - Personal,8,41-50,,,,ab,Dealers
9818722182848,2010-02,2010-02,06/02/2010,06/02/2010,Business - Personal,6,41-50,,,,QC,Corporate Stores
9817612172753,2009-07,2009-07,2009-07-04,2009-07-04,Business - Personal,3,50+,,,,QC,Dealers
9818826186759,2010-03,,2010-03-06,,Business - Personal,7,31-40,,HCDM,,QC,Corporate Stores
