BAN,FIRST_CREDIT_DATE,FIRST_CREDIT_CLASS,SCORE_CARD,CREDIT_SCORE
9817171171938,2009-04-03,X,EQFX,822
9819763193310,2010-09-02,B,EQFX,883
9817329179574,2009-05-05,B,EQFX,952
9817025175867,04/03/2009,L,ECBS,557
9817610170711,02/07/2009,X,EQFX,652
9819119199799,2010-05-02,  L ,EQFX,692
9817759179782,2009-08-01,B,EQFX,974
9817310170952,01/05/2009,B,EQFX,950
9816780160277,2009-01-05,B,EQFX,984
9818361181653,2009-12-01,X,EQFX,736
9817768178269,2009-08-04,K,EQFX,338
9818836186462,2010-03-04,k,EQFX,202
9821139219969,05/11/2010,B,EQFX,959
9818379189750,04/12/2009,X,ECBS,880
9817167177630,2009-04-02,X,EQFX,528
9817627177200,2009-07-04,B,  EQFX ,993
9821126216389,02/11/2010,B,EQFX,946
9818837187225,2010-03-04,B,EQFX,974
9818244184616,2009-11-04,  B ,EQFX,993
9817475175875,2009-06-04,L,EQFX,496
9819580190935,2010-08-03,B,EQFX,989
9819272192085,2010/06/04,B,EQFX,988
9819263193669,02/06/2010,X,ECBS,8
9818984184520,2010-04-05,K,EQFX,274
9818380180285,2009-12-04,  B ,EQFX,993
9817017177309,02/03/2009,B,EQFX,986
9817160170137,2009/04/01,K,EQFX,177
9818236186780,2009-11-02,  K ,EQFX,262
9816916166233,2009-02-05,B,eqfx,988
9817766176046,2009-08-03,L,EQFX,581
9819764194478,2010-09-02,B,EQFX,993
9818823183638,2010-03-01,K,EQFX,436
9818117187282,2009-10-05,X,ECBS,854
9819763193565,2010-09-02,L,EQFX,557
9818573183526,2010-01-03,X,EQFX,533
9819933193366,01/10/2010,K,EQFX,116
9817931171289,2009-09-01,b,EQFX,969
9821129219673,2010-11-03,X,EQFX,879
9819756196531,01/09/2010,B,EQFX,952
9818968188607,2010-04-01,X,  EQFX ,420
9821274214911,2010-12-03,L,EQFX,687
9819266196970,2010-06-03,B,EQFX,967
9819117197702,2010-05-02,X,EQFX,571
9818235185326,2009-11-02,b,EQFX,976
9819432192501,2010-07-05,L,eqfx,673
9818373183105,2009-12-03,X,EQFX,602
9818104184451,2009-10-02,L,EQFX,822
9819949199954,2010-10-04,B,EQFX,995
9817172172596,2009/04/03,L,EQFX,608
9816765165106,2009-01-02,K,EQFX,551
9817469179621,2009-06-03,B,EQFX,984
9817478178539,2009/06/05,K,EQFX,167
9818971181229,2010-04-01,X,EQFX,854
9817322172323,2009-05-04,X,EQFX,854
9817456176190,2009-06-01,B,EQFX,991
9819589199968,2010-08-05,L,ECBS,557
9817014174371,2009-03-01,  X ,EQFX,385
9821142212169,2010-11-05,b,EQFX,993
9817928178036,2009-09-01,b,EQFX,975
9818980180603,2010-04-03,X,ECBS,8
9818111181697,2009-10-04,X,ECBS,880
9819270190085,2010-06-03,X,ECBS,605
9817468178013,2009-06-03,K,EQFX,556
9818827187457,2010/03/02,L,ECBS,16
9816900160148,01/02/2009,B,EQFX,935
9819426196734,2010-07-04,K,eqfx,
9819754194494,2010-09-01,K,EQFX,90
9817313173220,2009-05-02,L,EQFX,854
9818709189788,2010-02-02,L,ECBS,9
9818844184369,2010-03-05,X,eqfx,774
9818973183962,2010/04/01,K,EQFX,94
9817621171963,2009-07-03,k,EQFX,391
9817316176082,2009-05-02,B,EQFX,982
9818845185260,2010-03-05,L,ECBS,466
9818845185336,2010-03-05,  B ,EQFX,970
9819783193779,2010-09-05,L,EQFX,602
9818568188174,2010-01-02,B,EQFX,982
9817167177373,02/04/2009,B,EQFX,989
9817014174614,2009/03/01,B,EQFX,976
9818095185166,2009-10-01,X,ECBS,854
9818380180381,2009-12-04,B,EQFX,997
9818234184256,2009-11-01,B,EQFX,991
9818724184351,2010/02/05,X,EQFX,770
9817172172937,03/04/2009,B,EQFX,984
9817177177253,2009-04-04,X,EQFX,739
9818363183569,2009/12/01,X,EQFX,612
9816767167816,2009-01-02,B,eqfx,956
9818703183894,2010-02-01,B,EQFX,990
9817626176036,2009-07-04,L,ECBS,822
9817325175058,2009/05/04,X,EQFX,854
9818721181689,2010-02-05,B,EQFX,927
9819269199678,2010-06-03,B,EQFX,965
9818571181404,02/01/2010,X,EQFX,854
9818099189519,2009-10-02,X,EQFX,665
9817758178620,2009-08-01,K,EQFX,315
9817160170479,2009-04-01,B,EQFX,973
9819418198241,2010-07-02,X,EQFX,472
9817029179299,05/03/2009,B,EQFX,994
9819420190129,2010-07-03,x,EQFX,553
9821282212541,2010-12-05,B,EQFX,996
9819266196576,2010-06-03,X,ECBS,512
9818974184102,01/04/2010,B,EQFX,981
9819765195205,2010/09/02,B,EQFX,970
9818110180346,2009-10-04,b,  EQFX ,968
9818371181137,2009-12-03,B,  EQFX ,973
9817470170610,2009/06/03,B,EQFX,996
9819780190143,2010-09-04,L,ECBS,776
9817157177454,2009-04-01,L,EQFX,626
9817620170767,2009-07-03,B,EQFX,992
9819112192448,2010-05-01,B,EQFX,980
9818236186516,02/11/2009,X,  EQFX ,786
9817766176829,2009-08-03,B,EQFX,972
9818383183522,2009/12/05,L,ECBS,557
9818718188744,04/02/2010,X,EQFX,489
9818112182679,2009-10-04,B,EQFX,985
9819271191122,2010-06-04,B,EQFX,968
9817177177573,04/04/2009,K,EQFX,223
9819784194840,2010-09-05,B,EQFX,983
9818821181806,2010/03/01,L,ECBS,822
9818987187712,2010-04-05,X,EQFX,476
9818105185781,2009-10-03,L,EQFX,575
9821264214937,02/12/2010,B,EQFX,882
9819933193989,2010-10-01,X,ECBS,854
9819778198600,2010-09-04,B,EQFX,994
9818828188162,02/03/2010,K,EQFX,29
9816767167004,2009-01-02,B,EQFX,988
9818988188161,05/04/2010,  X ,ECBS,8
9819431191883,2010-07-05,X,ECBS,822
9819587197201,05/08/2010,L,EQFX,726
9819129199252,2010-05-04,b,EQFX,
9819590190356,2010-08-05,B,EQFX,952
9817610170849,02/07/2009,L,EQFX,547
9817157177433,2009-04-01,X,EQFX,853
9818233183940,2009-11-01,X,ECBS,904
9818098188009,2009-10-01,B,EQFX,996
9817307177727,2009-05-01,B,EQFX,997
9819938198556,02/10/2010,b,EQFX,973
9817758178628,2009-08-01,B,eqfx,980
9818977187088,02/04/2010,b,EQFX,981
9818975185387,2010-04-02,X,EQFX,472
9819782192683,2010-09-05,L,ECBS,12
9821268218769,2010-12-02,B,eqfx,978
9818976186734,2010-04-02,B,EQFX,953
9816916166421,2009-02-05,L,EQFX,472
9817771171894,04/08/2009,B,EQFX,967
9819785195019,2010-09-05,B,EQFX,988
9821267217821,2010-12-02,X,EQFX,520
9816900160555,2009-02-01,X,ECBS,786
9818837187719,2010-03-04,B,EQFX,952
9817774174567,2009-08-05,K,EQFX,226
9819271191763,2010-06-04,X,EQFX,854
9819771191754,2010-09-03,  K ,EQFX,385
9818977187728,2010-04-02,b,EQFX,948
9818365185708,2009-12-02,L,EQFX,405
9818381181570,2009/12/05,B,  EQFX ,987
9817167177100,2009/04/02,B,EQFX,978
9819783193337,2010-09-05,X,  EQFX ,880
9819273193586,2010-06-04,B,EQFX,901
9817926176801,2009-09-01,X,EQFX,779
9819114194912,2010-05-01,L,EQFX,596
9818703183473,01/02/2010,B,EQFX,983
9817465175296,2009-06-02,X,ECBS,854
9818360180516,2009-12-01,B,EQFX,984
9816781161019,2009-01-05,X,ECBS,854
9816904164425,2009-02-02,  B ,EQFX,994
9819750190359,2010-09-01,  L ,EQFX,377
9817178178486,2009-04-04,  B ,EQFX,993
9819783193852,2010/09/05,B,  EQFX ,949
9817927177998,2009-09-01,X,EQFX,484
9818985185533,2010-04-05,  X ,ECBS,605
9818825185216,2010-03-01,B,EQFX,969
9818380180813,2009-12-05,L,EQFX,
9817177177776,2009-04-04,B,EQFX,971
9818720180576,2010-02-04,B,  EQFX ,929
9817313173932,2009-05-02,B,EQFX,990
9821262212156,2010-12-01,B,  EQFX ,970
9818845185620,2010-03-05,B,EQFX,954
9818704184419,01/02/2010,X,EQFX,848
9817768178726,2009-08-04,B,EQFX,970
9817013173533,2009-03-01,B,EQFX,944
9819270190187,2010-06-03,B,eqfx,894
9817777177241,2009-08-05,K,EQFX,207
9817776176238,2009-08-05,B,EQFX,975
9821278218581,2010-12-04,B,EQFX,954
9816914164082,2009-02-04,K,EQFX,226
9819276196047,2010-06-04,X,EQFX,822
9818362182346,2009-12-01,K,EQFX,50
9818367187807,2009/12/02,B,EQFX,979
9819942192544,2010-10-04,B,EQFX,988
9817758178228,2009-08-01,B,EQFX,962
9818093183564,01/10/2009,X,EQFX,605
9818250180589,2009-11-05,L,EQFX,442
9818373183355,2009-12-03,b,EQFX,956
9817177177561,2009/04/04,K,EQFX,542
9819266196272,2010-06-03,B,EQFX,978
9818246186313,04/11/2009,x,EQFX,863
9819591191641,2010-08-05,  B ,EQFX,983
9819414194612,2010-07-02,B,EQFX,972
9817761171347,01/08/2009,K,EQFX,189
9818827187248,2010-03-02,K,EQFX,81
9819751191528,01/09/2010,x,EQFX,556
9818978188946,2010-04-03,X,  ECBS ,822
9819767197074,03/09/2010,B,  EQFX ,953
9819949199961,2010-10-04,B,EQFX,966
9818102182439,02/10/2009,B,EQFX,982
9817464174596,2009-06-02,B,EQFX,995
9818245185006,2009-11-04,X,EQFX,673
9819756196734,01/09/2010,B,EQFX,933
9819583193660,2010-08-04,L,ECBS,743
9819929199327,2010-10-01,X,ECBS,557
9817318178106,2009-05-03,B,EQFX,984
9818117187314,05/10/2009,X,ECBS,854
9819271191924,2010-06-04,k,EQFX,220
9817776176281,2009-08-05,B,  EQFX ,996
9821274214733,2010-12-03,B,EQFX,953
9819783193685,2010/09/05,B,EQFX,993
9817772172637,2009-08-04,X,EQFX,673
9817622172460,2009-07-03,b,EQFX,977
9818111181089,04/10/2009,b,EQFX,972
9819411191537,2010-07-01,B,EQFX,957
9818362182530,2009-12-01,X,EQFX,854
9821134214554,2010-11-04,B,EQFX,970
9818843183009,05/03/2010,X,EQFX,927
9818834184088,2010/03/03,X,eqfx,904
9818969189373,2010/04/01,K,EQFX,191
9817159179619,2009-04-01,B,EQFX,994
9817620170717,2009-07-03,X,  EQFX ,750
9817774174997,2009/08/05,X,EQFX,758
9818376186047,2009-12-04,X,EQFX,545
9817319179035,2009-05-03,B,EQFX,965
9821277217065,2010-12-04,B,EQFX,957
9821267217504,2010-12-02,X,EQFX,764
9819949199439,2010-10-04,X,EQFX,880
9821272212832,2010-12-03,X,EQFX,822
9818829189707,2010-03-02,K,EQFX,28
9816781161594,2009/01/05,B,EQFX,995
9819753193936,2010-09-01,b,  EQFX ,950
9819114194239,01/05/2010,B,EQFX,992
9817468178865,03/06/2009,X,EQFX,427
9819270190488,2010-06-03,L,EQFX,822
9818115185992,05/10/2009,B,EQFX,952
9819774194232,2010-09-03,B,EQFX,967
9819416196291,2010-07-02,L,EQFX,734
9816903163497,2009-02-02,X,EQFX,739
9817469179724,2009-06-03,  B ,EQFX,986
9817776176369,05/08/2009,B,  EQFX ,990
9818378188953,2009-12-04,X,EQFX,385
9818985185963,2010-04-05,B,EQFX,967
9817611171124,2009-07-02,L,ECBS,557
9819580190041,2010-08-03,B,EQFX,989
9819426196088,2010-07-04,b,eqfx,988
9817764174901,03/08/2009,B,EQFX,996
9817777177126,2009-08-05,K,eqfx,500
9819279199969,2010-06-05,B,EQFX,883
9817172172964,03/04/2009,B,EQFX,979
9818236186867,2009/11/02,X,ECBS,904
9817167177575,2009-04-02,B,EQFX,983
9818234184862,2009-11-02,X,EQFX,854
9821268218205,2010-12-02,B,EQFX,982
9819424194632,04/07/2010,B,EQFX,991
9821120210906,2010-11-01,  X ,ECBS,440
9817615175784,2009-07-02,L,EQFX,577
9818384184799,2009-12-05,X,EQFX,408
9818371181810,2009-12-03,l,EQFX,444
9818567187951,2010-01-02,X,EQFX,828
9819940190985,2010-10-02,b,EQFX,989
9818108188112,2009-10-03,B,EQFX,972
9818361181003,2009-12-01,B,EQFX,984
9818834184709,2010-03-03,L,  EQFX ,492
9821281211071,2010-12-04,X,EQFX,879
9818097187282,2009-10-01,X,EQFX,286
9819784194517,2010-09-05,  B ,EQFX,991
9818099189229,2009-10-02,L,ECBS,557
9819254194673,2010-06-01,L,EQFX,440
9816764164768,02/01/2009,X,EQFX,536
9821270210711,2010-12-03,B,EQFX,964
9817172172528,2009-04-03,X,ECBS,880
9819267197791,2010/06/03,L,  EQFX ,287
9816900160019,2009-02-01,K,EQFX,319
9818372182057,2009-12-03,X,ECBS,822
9818116186908,2009/10/05,K,EQFX,209
9821278218727,2010-12-04,L,EQFX,304
9817019179503,2009-03-02,B,EQFX,986
9819955195857,2010-10-05,L,EQFX,532
9819129199350,2010-05-04,B,EQFX,985
9818841181972,2010/03/05,B,eqfx,988
9817472172259,2009-06-04,K,EQFX,437
9818830180996,2010-03-02,X,EQFX,569
9821284214070,2010-12-05,X,EQFX,806
9817774174007,05/08/2009,B,EQFX,974
9817327177124,2009-05-05,  B ,EQFX,979
9818827187614,2010-03-02,b,EQFX,968
9819279199800,2010/06/05,K,EQFX,266
9818584184872,2010-01-05,b,EQFX,936
9818249189231,2009-11-05,B,EQFX,985
9821268218962,2010-12-02,B,EQFX,970
9817481171289,2009-06-05,B,EQFX,994
9817758178124,2009-08-01,b,EQFX,982
9819131191303,2010-05-05,B,EQFX,975
9819785195224,2010-09-05,B,EQFX,991
9817772172306,04/08/2009,B,EQFX,984
9817620170210,2009-07-03,B,EQFX,995
9818719189820,2010-02-04,B,EQFX,959
9819419199546,2010-07-02,L,EQFX,934
9819414194104,2010-07-02,x,EQFX,
9819416196893,2010-07-02,B,EQFX,976
9819132192964,05/05/2010,B,EQFX,952
9817925175812,2009-09-01,B,eqfx,952
9816903163628,2009-02-02,  X ,ECBS,557
9817020170654,03/03/2009,X,EQFX,745
9818238188248,2009-11-02,B,eqfx,994
9819948198657,2010-10-04,B,EQFX,973
9818572182224,2010-01-02,  L ,EQFX,594
9816910160654,2009-02-03,B,EQFX,967
9821136216755,2010-11-04,B,EQFX,966
9819770190646,2010-09-03,B,EQFX,917
9819758198298,2010-09-02,  B ,EQFX,996
9819112192235,2010-05-01,b,EQFX,943
9818249189368,05/11/2009,X,ECBS,673
9817765175385,03/08/2009,X,EQFX,569
9817930170597,2009/09/01,b,EQFX,978
9818103183716,2009-10-02,b,EQFX,978
9819431191457,2010-07-05,B,EQFX,982
9821141211533,2010/11/05,L,EQFX,709
9818717187902,2010-02-04,K,EQFX,122
9821140210393,2010-11-05,X,EQFX,
9818715185892,2010/02/03,  B ,EQFX,988
9817758178765,2009/08/01,X,EQFX,645
9819263193887,2010-06-02,B,EQFX,981
9817013173672,2009-03-01,L,EQFX,660
9818097187502,2009-10-01,B,EQFX,994
9817936176644,2009-09-02,K,EQFX,255
9817160170486,2009-04-01,  X ,EQFX,608
9818719189287,2010-02-04,K,EQFX,170
9818362182243,2009-12-01,X,EQFX,346
9816781161864,2009-01-05,L,ECBS,822
9818360180693,2009-12-01,B,EQFX,989
9819780190969,04/09/2010,B,EQFX,996
9821284214548,2010-12-05,  B ,EQFX,984
9817474174708,2009-06-04,L,ECBS,691
9818370180900,2009-12-03,X,ECBS,512
9819773193741,2010-09-03,L,  ECBS ,16
9821270210349,2010-12-03,K,eqfx,556
9817479179417,05/06/2009,X,ECBS,512
9819415195020,2010-07-02,  B ,EQFX,
9821273213149,03/12/2010,k,EQFX,424
9818367187655,2009-12-02,B,EQFX,977
9817311171531,2009-05-01,B,EQFX,956
9821143213033,2010-11-05,X,EQFX,290
9821279219141,2010-12-04,B,EQFX,921
9818838188154,04/03/2010,  L ,EQFX,514
9819937197443,2010/10/02,B,  EQFX ,961
9817932172693,2009-09-02,K,EQFX,243
9817619179415,2009-07-03,b,EQFX,952
9818107187596,03/10/2009,X,eqfx,460
9816763163565,2009-01-02,  L ,EQFX,854
9817159179254,2009-04-01,X,ECBS,880
9819778198720,2010-09-04,B,EQFX,987
9817308178265,2009/05/01,L,EQFX,934
9818232182870,2009-11-01,B,EQFX,969
9819427197629,2010-07-05,b,EQFX,991
9817762172126,2009-08-02,L,ECBS,854
9819258198308,01/06/2010,X,EQFX,562
9817029179845,2009/03/05,X,  EQFX ,539
9817463173125,2009-06-02,L,  EQFX ,465
9818572182612,2010-01-02,B,EQFX,991
9817320170069,2009-05-03,X,EQFX,506
9818369189023,2009-12-02,B,EQFX,987
9818102182072,2009-10-02,B,EQFX,996
9817322172997,2009-05-04,B,eqfx,960
9817314174905,2009-05-02,X,EQFX,992
9817776176601,2009-08-05,B,eqfx,984
9818384184101,2009-12-05,X,EQFX,693
9819947197707,2010-10-04,L,ECBS,12
9819591191236,2010-08-05,B,eqfx,994
9821278218397,04/12/2010,X,EQFX,602
9821279219710,2010-12-04,X,EQFX,512
9819430190424,2010-07-05,B,EQFX,987
9819756196699,2010-09-01,L,ECBS,16
9817170170672,2009-04-03,B,EQFX,988
9819581191614,2010-08-04,B,EQFX,925
9819935195836,2010-10-01,B,EQFX,981
9818570180015,2010-01-02,X,ECBS,880
9818241181315,2009-11-03,B,EQFX,958
9818720180092,2010-02-04,B,EQFX,997
9818838188471,2010-03-04,B,EQFX,971
9821275215639,2010-12-03,  B ,EQFX,996
9819576196824,2010-08-03,B,EQFX,952
9818379189993,2009-12-04,L,  ECBS ,387
9817625175933,2009-07-04,X,ECBS,602
9817178178337,2009-04-04,X,EQFX,673
9817169179645,2009-04-03,B,EQFX,994
9816915165534,2009-02-05,X,EQFX,355
9819574194691,2010-08-02,L,ECBS,512
9821281211405,2010-12-04,B,EQFX,992
9818105185487,2009-10-03,b,EQFX,949
9819132192836,2010-05-05,X,EQFX,552
9818827187372,2010-03-02,X,EQFX,602
9816779169262,2009-01-05,B,EQFX,992
9821277217265,04/12/2010,B,eqfx,979
9817767177038,2009-08-03,X,EQFX,848
9818384184544,2009-12-05,B,EQFX,980
9818249189508,2009-11-05,L,EQFX,450
9816918168028,2009-02-05,B,EQFX,964
9819764194873,2010-09-02,B,EQFX,909
9819133193167,2010-05-05,L,EQFX,362
9816914164489,2009-02-04,K,EQFX,122
9818714184571,2010-02-03,B,EQFX,965
9819784194256,05/09/2010,B,EQFX,902
9821266216446,2010-12-02,X,EQFX,403
9817463173249,2009/06/02,X,EQFX,880
9817323173242,2009-05-04,b,EQFX,983
9818970180609,01/04/2010,K,EQFX,182
9818983183219,2010-04-04,X,ECBS,8
9817027177534,2009-03-04,B,EQFX,993
9817933173202,2009-09-02,  X ,EQFX,854
9817032172822,2009-03-05,B,eqfx,993
9817167177055,2009-04-02,B,EQFX,989
9817629179942,2009-07-05,K,EQFX,22
9817014174094,2009-03-01,B,EQFX,995
9816909169617,2009/02/03,X,EQFX,429
9818715185414,2010-02-03,K,EQFX,342
9821139219632,2010-11-05,L,  EQFX ,431
9819131191904,2010-05-05,X,  ECBS ,512
9819579199582,2010-08-03,B,EQFX,
9818985185100,2010-04-05,B,EQFX,993
9818575185216,03/01/2010,X,EQFX,854
9817311171433,01/05/2009,k,EQFX,564
9818117187738,2009-10-05,B,EQFX,955
9818574184774,2010-01-03,L,EQFX,577
9818980180466,2010-04-03,  K ,eqfx,194
9816909169201,2009-02-03,x,EQFX,822
9818102182979,2009-10-02,B,EQFX,968
9819779199370,2010-09-04,L,EQFX,632
9817481171896,2009-06-05,K,EQFX,181
9816916166006,2009-02-05,X,eqfx,880
9819275195492,2010/06/04,L,EQFX,596
9817022172053,2009-03-03,L,EQFX,548
9818574184041,2010-01-03,X,EQFX,594
9817630170092,2009-07-05,X,eqfx,346
9819940190365,2010/10/02,X,ECBS,376
9821129219983,2010-11-03,B,EQFX,972
9818981181066,2010-04-03,B,  EQFX ,982
9818844184965,2010-03-05,L,ECBS,16
9819754194107,2010-09-01,b,EQFX,995
9817625175907,2009-07-04,L,EQFX,661
9818978188965,2010/04/03,K,EQFX,23
9821261211933,2010-12-01,B,EQFX,990
9816919169145,2009-02-05,B,EQFX,958
9819930190594,01/10/2010,L,ECBS,813
9816763163866,2009/01/02,B,EQFX,994
9816913163237,2009-02-04,B,EQFX,931
9819260190339,2010-06-02,L,EQFX,634
9821132212836,03/11/2010,B,  EQFX ,993
9819426196350,2010-07-04,b,EQFX,995
9819952192914,2010-10-05,B,EQFX,955
9819779199405,2010-09-04,B,EQFX,972
9819425195921,2010-07-04,B,EQFX,954
9819782192022,2010-09-05,B,EQFX,945
9819425195153,2010-07-04,B,  EQFX ,946
9818979189215,2010-04-03,B,EQFX,986
9818361181306,2009/12/01,B,EQFX,996
9817926176954,2009-09-01,K,EQFX,395
9818713183586,03/02/2010,X,EQFX,868
9819758198307,2010-09-02,X,EQFX,156
9817768178414,2009-08-04,L,EQFX,496
9819430190448,2010-07-05,K,  EQFX ,137
9817469179290,2009-06-03,X,EQFX,907
9817016176967,2009/03/02,K,EQFX,17
9818833183657,2010-03-03,K,EQFX,68
9819929199518,2010-10-01,K,eqfx,465
9819591191510,05/08/2010,B,EQFX,981
9817762172857,2009/08/02,B,EQFX,987
9819114194636,2010-05-01,B,EQFX,963
9819780190394,2010-09-04,B,EQFX,968
9818566186723,2010-01-01,B,EQFX,961
9819785195170,2010/09/05,B,EQFX,980
9819279199806,05/06/2010,B,EQFX,980
9817310170727,2009-05-01,B,EQFX,956
9817771171597,2009-08-04,K,EQFX,224
9819412192438,02/07/2010,B,EQFX,988
9818978188554,2010-04-03,K,EQFX,208
9819121191815,03/05/2010,L,ECBS,16
9817770170607,04/08/2009,B,EQFX,992
9818577187640,2010-01-04,K,EQFX,251
9819426196670,2010-07-04,B,eqfx,952
9819764194928,02/09/2010,B,eqfx,988
9819940190398,2010-10-02,X,  EQFX ,758
9818104184924,03/10/2009,B,EQFX,979
9818838188975,04/03/2010,L,ECBS,9
9817157177108,2009/04/01,  K ,EQFX,99
9817330170119,05/05/2009,b,EQFX,992
9821282212990,2010-12-05,X,EQFX,500
9819761191136,2010-09-02,B,EQFX,882
9818384184144,2009-12-05,K,EQFX,346
9819421191324,2010-07-03,B,EQFX,993
9819256196251,2010-06-01,X,ECBS,822
9818575185848,2010-01-03,B,EQFX,997
9818713183512,2010-02-03,B,EQFX,952
9818241181369,2009-11-03,K,EQFX,449
9817311171809,2009-05-01,B,EQFX,963
9817175175998,2009-04-04,B,EQFX,994
9819940190922,02/10/2010,L,EQFX,658
9821268218617,2010-12-02,X,EQFX,482
9819784194475,2010-09-05,k,EQFX,120
9818987187278,2010-04-05,B,EQFX,992
9819279199699,2010-06-05,B,EQFX,940
9817936176761,2009-09-02,K,EQFX,265
9819940190099,2010/10/02,  X ,EQFX,790
9817628178650,2009/07/05,L,EQFX,854
9819776196251,2010-09-04,X,ECBS,512
9817307177678,2009-05-01,X,EQFX,540
9819120190961,2010-05-03,B,EQFX,983
9817612172687,2009/07/02,X,EQFX,842
9818840180119,2010-03-04,  B ,EQFX,956
9821284214988,2010-12-05,B,EQFX,983
9817468178741,2009-06-03,  K ,EQFX,288
9821270210154,2010-12-03,  X ,EQFX,660
9819280190846,2010-06-05,l,EQFX,596
9821130210584,2010-11-03,X,EQFX,467
9817759179139,2009-08-01,X,eqfx,880
9818236186576,2009/11/02,K,EQFX,357
9821273213684,2010-12-03,L,  EQFX ,305
9819267197802,2010-06-03,L,EQFX,717
9817932172401,02/09/2009,K,EQFX,154
9821277217571,2010-12-04,B,EQFX,997
9818720180408,04/02/2010,B,EQFX,961
9819424194319,2010-07-04,B,EQFX,958
9818831181781,2010/03/03,B,EQFX,960
9816781161216,2009-01-05,  B ,EQFX,965
9818370180404,03/12/2009,B,EQFX,996
9819586196092,2010-08-04,B,EQFX,977
9818980180600,2010-04-03,X,EQFX,840
9819425195183,2010-07-04,B,EQFX,973
9819947197995,2010-10-04,  X ,  EQFX ,393
9817628178918,2009-07-05,X,EQFX,311
9819425195399,2010-07-04,B,EQFX,992
9817328178370,2009-05-05,B,EQFX,952
9821267217170,2010-12-02,L,EQFX,295
9819424194953,2010-07-04,b,EQFX,986
9817475175393,2009-06-04,B,EQFX,993
9818100180886,02/10/2009,B,EQFX,989
9818117187479,2009-10-05,k,EQFX,191
9818722182438,2010-02-05,L,ECBS,3
9821267217034,2010-12-02,X,EQFX,665
9817480170565,05/06/2009,B,EQFX,994
9819754194689,2010/09/01,L,ECBS,16
9818826186408,2010-03-01,B,EQFX,993
9821278218815,04/12/2010,L,EQFX,610
9817630170009,05/07/2009,X,EQFX,845
9819933193377,2010-10-01,X,  EQFX ,557
9817021171051,2009/03/03,B,EQFX,992
9819776196068,2010-09-04,B,EQFX,962
9819121191926,2010-05-03,b,EQFX,997
9819752192058,2010-09-01,b,EQFX,989
9819430190766,2010-07-05,L,eqfx,647
9819584194014,2010-08-04,L,EQFX,732
9816912162175,2009-02-04,B,EQFX,983
9819576196956,2010-08-03,L,ECBS,16
9819262192765,2010-06-02,X,ECBS,8
9817934174957,2009-09-02,b,EQFX,988
9818974184911,2010-04-01,X,EQFX,397
9817762172953,2009/08/02,L,ECBS,854
9816781161055,2009-01-05,B,EQFX,981
9819426196141,2010-07-04,B,EQFX,994
9818718188773,2010-02-04,X,EQFX,276
9817476176501,2009-06-04,L,ECBS,934
9821281211241,2010-12-04,B,EQFX,996
9821270210881,2010-12-03,  L ,EQFX,913
9817176176297,2009-04-04,B,EQFX,971
9819779199589,2010-09-04,B,EQFX,981
9818379189964,2009-12-04,B,EQFX,976
9818578188266,2010-01-04,L,EQFX,466
9818380180743,2009-12-05,B,EQFX,950
9821120210478,2010-11-01,X,EQFX,698
9819956196385,2010/10/05,B,EQFX,969
9821136216028,2010-11-04,X,ECBS,466
9817764174922,2009-08-03,L,eqfx,880
9821277217294,2010-12-04,L,  ECBS ,557
9817760170650,2009-08-01,B,eqfx,992
9819779199124,2010-09-04,L,ECBS,745
9818099189778,2009-10-02,K,  EQFX ,376
9821285215234,2010-12-05,L,EQFX,813
9817179179113,2009-04-04,K,EQFX,121
9819583193217,2010-08-04,K,EQFX,332
9819583193127,2010-08-04,B,EQFX,993
9818099189601,02/10/2009,L,ECBS,822
9821284214744,05/12/2010,B,EQFX,995
9817623173810,2009-07-04,B,  EQFX ,993
9817458178244,01/06/2009,K,EQFX,283
9818568188941,2010-01-02,B,EQFX,993
9818829189910,2010-03-02,X,EQFX,311
9819431191811,2010-07-05,B,EQFX,989
9818237187857,2009-11-02,X,ECBS,854
9817319179017,2009-05-03,L,EQFX,854
9818373183287,03/12/2009,B,EQFX,982
9818843183251,2010/03/05,X,EQFX,410
9817315175737,2009-05-02,B,EQFX,979
9821277217260,04/12/2010,L,  ECBS ,12
9819132192802,2010-05-05,L,EQFX,399
9818244184319,2009-11-04,  X ,EQFX,822
9816769169980,2009-01-03,B,EQFX,945
9819778198918,04/09/2010,B,EQFX,993
9818242182745,2009-11-03,B,EQFX,994
9821284214130,05/12/2010,B,EQFX,980
9818825185694,2010-03-01,X,EQFX,763
9816912162252,2009-02-04,X,EQFX,806
9821268218487,02/12/2010,K,EQFX,60
9819767197689,2010-09-03,  L ,ECBS,666
9819124194938,2010-05-03,K,EQFX,213
9817307177585,2009-05-01,B,EQFX,984
9818371181999,2009/12/03,B,EQFX,996
9817158178990,2009-04-01,X,EQFX,695
9819255195178,01/06/2010,B,EQFX,962
