Area Code,Date,Market,Market Size,Product,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
330,12/1/2012 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,30,40,30,$0K,33,870,49,9,1,29,$0K,20
303,12/1/2012 12:00:00 AM,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,60,30,$0K,54,424,73,17,1,29,$0K,44
630,12/1/2012 12:00:00 AM,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,110,80,$0K,86,1003,124,24,1,88,$0K,36
813,12/1/2012 12:00:00 AM,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,120,160,110,$0K,134,690,186,41,1,122,$0K,64
407,12/1/2012 12:00:00 AM,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,80,110,70,$0K,83,575,112,27,1,58,$0K,54
772,12/1/2012 12:00:00 AM,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,10,30,20,$0K,24,567,32,7,1,12,$0K,20
954,12/1/2012 12:00:00 AM,East,Major Market,Lemon,Herbal Tea,Florida,Decaf,40,60,20,$0K,65,403,80,24,1,23,$0K,57
508,12/1/2012 12:00:00 AM,East,Major Market,Lemon,Herbal Tea,Massachusetts,Decaf,30,40,10,$0K,46,422,57,17,1,7,$0K,50
607,12/1/2012 12:00:00 AM,East,Major Market,Lemon,Herbal Tea,New York,Decaf,220,320,210,$1K,294,1727,453,111,1,309,$1K,144
561,12/1/2012 12:00:00 AM,East,Major Market,Mint,Herbal Tea,Florida,Decaf,60,60,30,$0K,80,1079,96,24,1,50,$0K,46
716,12/1/2012 12:00:00 AM,East,Major Market,Mint,Herbal Tea,New York,Decaf,180,-80,-150,$0K,241,5121,-93,74,1,-189,$0K,96
682,12/1/2012 12:00:00 AM,South,Major Market,Decaf Irish Cream,Coffee,Texas,Decaf,50,60,40,$0K,43,531,56,14,1,30,$0K,26
214,12/1/2012 12:00:00 AM,South,Major Market,Decaf Espresso,Espresso,Texas,Decaf,40,60,40,$0K,54,601,79,15,1,52,$0K,27
469,12/1/2012 12:00:00 AM,South,Major Market,Chamomile,Herbal Tea,Texas,Decaf,50,60,30,$0K,54,424,73,17,1,28,$0K,45
214,12/1/2012 12:00:00 AM,South,Major Market,Lemon,Herbal Tea,Texas,Decaf,30,60,30,$0K,41,435,60,13,1,24,$0K,36
714,12/1/2012 12:00:00 AM,West,Major Market,Decaf Irish Cream,Coffee,California,Decaf,260,-40,-150,$0K,224,4216,-32,73,1,-149,$0K,117
209,12/1/2012 12:00:00 AM,West,Major Market,Decaf Espresso,Espresso,California,Decaf,240,310,210,$1K,247,1744,329,81,1,216,$1K,113
626,12/1/2012 12:00:00 AM,West,Major Market,Chamomile,Herbal Tea,California,Decaf,80,110,80,$0K,86,1003,124,24,1,89,$0K,35
415,12/1/2012 12:00:00 AM,West,Major Market,Lemon,Herbal Tea,California,Decaf,220,260,170,$0K,241,1321,284,74,1,188,$1K,96
805,12/1/2012 12:00:00 AM,West,Major Market,Mint,Herbal Tea,California,Decaf,40,50,30,$0K,43,531,56,14,1,29,$0K,27
719,12/1/2012 12:00:00 AM,Central,Major Market,Amaretto,Coffee,Colorado,Regular,120,170,130,$0K,123,959,179,34,1,134,$0K,45
513,12/1/2012 12:00:00 AM,Central,Major Market,Amaretto,Coffee,Ohio,Regular,50,70,40,$0K,54,424,73,17,1,29,$0K,44
970,12/1/2012 12:00:00 AM,Central,Major Market,Colombian,Coffee,Colorado,Regular,40,50,30,$0K,43,531,56,14,1,29,$0K,27
847,12/1/2012 12:00:00 AM,Central,Major Market,Colombian,Coffee,Illinois,Regular,220,300,190,$1K,224,1191,310,73,1,194,$1K,116
614,12/1/2012 12:00:00 AM,Central,Major Market,Colombian,Coffee,Ohio,Regular,40,50,20,$0K,41,435,60,13,1,24,$0K,36
970,12/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Espresso,Colorado,Regular,60,110,90,$0K,54,601,79,15,1,53,$0K,26
815,12/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Espresso,Illinois,Regular,310,420,320,$1K,247,1744,329,81,1,216,$1K,113
740,12/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Espresso,Ohio,Regular,190,200,140,$0K,153,1319,153,42,1,87,$0K,66
303,12/1/2012 12:00:00 AM,Central,Major Market,Darjeeling,Tea,Colorado,Regular,30,50,10,$0K,46,422,57,17,1,6,$0K,51
309,12/1/2012 12:00:00 AM,Central,Major Market,Darjeeling,Tea,Illinois,Regular,40,70,50,$0K,54,601,79,15,1,53,$0K,26
513,12/1/2012 12:00:00 AM,Central,Major Market,Darjeeling,Tea,Ohio,Regular,70,110,70,$0K,88,817,133,29,1,72,$0K,61
303,12/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Tea,Colorado,Regular,40,50,20,$0K,53,1054,63,16,1,26,$0K,37
630,12/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Tea,Illinois,Regular,50,80,40,$0K,67,677,101,22,1,47,$0K,54
740,12/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Tea,Ohio,Regular,110,150,90,$0K,134,690,186,41,1,121,$0K,65
719,12/1/2012 12:00:00 AM,Central,Major Market,Green Tea,Tea,Colorado,Regular,60,90,60,$0K,81,551,104,26,1,66,$0K,38
754,12/1/2012 12:00:00 AM,East,Major Market,Colombian,Coffee,Florida,Regular,70,120,80,$0K,88,817,133,29,1,73,$0K,60
351,12/1/2012 12:00:00 AM,East,Major Market,Colombian,Coffee,Massachusetts,Regular,60,390,360,$0K,67,-3534,443,22,1,390,$1K,53
845,12/1/2012 12:00:00 AM,East,Major Market,Colombian,Coffee,New York,Regular,250,370,250,$1K,279,2642,420,97,1,271,$1K,149
305,12/1/2012 12:00:00 AM,East,Major Market,Caffe Mocha,Espresso,Florida,Regular,100,140,30,$0K,105,716,145,95,1,21,$0K,124
339,12/1/2012 12:00:00 AM,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,40,50,-10,$0K,47,571,52,42,1,-20,$0K,72
212,12/1/2012 12:00:00 AM,East,Major Market,Caffe Mocha,Espresso,New York,Regular,130,-70,-210,$0K,135,3641,-69,122,1,-224,$0K,155
351,12/1/2012 12:00:00 AM,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,150,140,80,$0K,153,1319,153,42,1,87,$0K,66
718,12/1/2012 12:00:00 AM,East,Major Market,Regular Espresso,Espresso,New York,Regular,240,400,320,$1K,250,723,407,70,1,312,$1K,95
813,12/1/2012 12:00:00 AM,East,Major Market,Darjeeling,Tea,Florida,Regular,30,40,30,$0K,30,882,45,8,1,26,$0K,19
617,12/1/2012 12:00:00 AM,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,$0K,33,870,49,9,1,29,$0K,20
716,12/1/2012 12:00:00 AM,East,Major Market,Darjeeling,Tea,New York,Regular,90,120,90,$0K,86,1003,124,24,1,89,$0K,35
718,12/1/2012 12:00:00 AM,East,Major Market,Earl Grey,Tea,New York,Regular,120,190,150,$0K,123,959,179,34,1,133,$0K,46
863,12/1/2012 12:00:00 AM,East,Major Market,Green Tea,Tea,Florida,Regular,30,50,40,$0K,34,863,51,9,1,30,$0K,21
857,12/1/2012 12:00:00 AM,East,Major Market,Green Tea,Tea,Massachusetts,Regular,30,40,30,$0K,29,490,44,8,1,25,$0K,19
518,12/1/2012 12:00:00 AM,East,Major Market,Green Tea,Tea,New York,Regular,50,80,60,$0K,54,601,79,15,1,52,$0K,27
972,12/1/2012 12:00:00 AM,South,Major Market,Colombian,Coffee,Texas,Regular,280,340,240,$1K,241,1321,284,74,1,188,$1K,96
512,12/1/2012 12:00:00 AM,South,Major Market,Caffe Latte,Espresso,Texas,Regular,50,70,30,$0K,67,-1239,101,22,1,47,$0K,54
972,12/1/2012 12:00:00 AM,South,Major Market,Caffe Mocha,Espresso,Texas,Regular,90,140,110,$0K,123,959,179,34,1,133,$0K,46
951,12/1/2012 12:00:00 AM,West,Major Market,Amaretto,Coffee,California,Regular,150,-30,-90,$0K,127,2947,-25,40,1,-88,$0K,63
707,12/1/2012 12:00:00 AM,West,Major Market,Colombian,Coffee,California,Regular,330,500,350,$1K,279,2642,420,97,1,271,$1K,149
916,12/1/2012 12:00:00 AM,West,Major Market,Caffe Latte,Espresso,California,Regular,240,240,160,$0K,250,1820,251,70,1,157,$1K,94
530,12/1/2012 12:00:00 AM,West,Major Market,Caffe Mocha,Espresso,California,Regular,130,180,40,$0K,135,940,187,122,1,31,$0K,156
916,12/1/2012 12:00:00 AM,West,Major Market,Darjeeling,Tea,California,Regular,90,130,110,$0K,123,959,179,34,1,134,$0K,45
619,12/1/2012 12:00:00 AM,West,Major Market,Earl Grey,Tea,California,Regular,30,60,50,$0K,54,601,79,15,1,53,$0K,26
213,12/1/2012 12:00:00 AM,West,Major Market,Green Tea,Tea,California,Regular,40,80,50,$0K,67,677,101,22,1,47,$0K,54
319,12/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Coffee,Iowa,Decaf,0,20,10,$0K,10,594,14,3,1,-1,$0K,15
816,12/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Coffee,Missouri,Decaf,60,70,40,$0K,63,1075,76,19,1,36,$0K,40
715,12/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Coffee,Wisconsin,Decaf,80,110,70,$0K,83,575,112,27,1,57,$0K,55
641,12/1/2012 12:00:00 AM,Central,Small Market,Decaf Espresso,Espresso,Iowa,Decaf,0,50,40,$0K,0,344,43,0,1,32,$0K,11
314,12/1/2012 12:00:00 AM,Central,Small Market,Decaf Espresso,Espresso,Missouri,Decaf,30,60,50,$0K,31,844,46,8,1,27,$0K,19
262,12/1/2012 12:00:00 AM,Central,Small Market,Decaf Espresso,Espresso,Wisconsin,Decaf,30,40,30,$0K,24,567,32,7,1,13,$0K,19
641,12/1/2012 12:00:00 AM,Central,Small Market,Chamomile,Herbal Tea,Iowa,Decaf,230,300,200,$1K,247,1744,329,81,1,216,$1K,113
417,12/1/2012 12:00:00 AM,Central,Small Market,Chamomile,Herbal Tea,Missouri,Decaf,40,60,0,$0K,49,335,69,44,1,-5,$0K,74
920,12/1/2012 12:00:00 AM,Central,Small Market,Chamomile,Herbal Tea,Wisconsin,Decaf,30,60,30,$0K,41,320,66,12,1,30,$0K,36
319,12/1/2012 12:00:00 AM,Central,Small Market,Lemon,Herbal Tea,Iowa,Decaf,120,170,120,$0K,127,830,185,40,1,123,$0K,62
573,12/1/2012 12:00:00 AM,Central,Small Market,Lemon,Herbal Tea,Missouri,Decaf,80,60,20,$0K,92,1898,68,28,1,16,$0K,52
715,12/1/2012 12:00:00 AM,Central,Small Market,Lemon,Herbal Tea,Wisconsin,Decaf,30,40,30,$0K,34,863,51,9,1,30,$0K,21
959,12/1/2012 12:00:00 AM,East,Small Market,Decaf Espresso,Espresso,Connecticut,Decaf,40,70,40,$0K,49,392,65,16,1,21,$0K,44
475,12/1/2012 12:00:00 AM,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,60,20,$0K,68,619,85,25,1,27,$0K,58
603,12/1/2012 12:00:00 AM,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,$0K,39,250,49,14,1,2,$0K,47
475,12/1/2012 12:00:00 AM,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,60,40,$0K,63,1075,76,19,1,36,$0K,40
225,12/1/2012 12:00:00 AM,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,40,60,50,$0K,34,863,51,9,1,31,$0K,20
505,12/1/2012 12:00:00 AM,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,100,90,40,$0K,92,1898,68,28,1,16,$0K,52
580,12/1/2012 12:00:00 AM,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,50,$0K,33,870,49,9,1,28,$0K,21
225,12/1/2012 12:00:00 AM,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,50,20,$0K,43,466,63,13,1,27,$0K,36
505,12/1/2012 12:00:00 AM,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,30,0,$0K,38,256,51,12,1,12,$0K,39
405,12/1/2012 12:00:00 AM,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,60,110,60,$0K,88,817,133,29,1,72,$0K,61
225,12/1/2012 12:00:00 AM,South,Small Market,Chamomile,Herbal Tea,Louisiana,Decaf,80,110,70,$0K,94,540,120,31,1,77,$0K,43
505,12/1/2012 12:00:00 AM,South,Small Market,Chamomile,Herbal Tea,New Mexico,Decaf,10,20,10,$0K,16,851,25,4,1,9,$0K,16
405,12/1/2012 12:00:00 AM,South,Small Market,Chamomile,Herbal Tea,Oklahoma,Decaf,60,70,20,$0K,65,403,80,24,1,22,$0K,58
985,12/1/2012 12:00:00 AM,South,Small Market,Lemon,Herbal Tea,Louisiana,Decaf,60,80,30,$0K,68,619,85,25,1,26,$0K,59
505,12/1/2012 12:00:00 AM,South,Small Market,Lemon,Herbal Tea,New Mexico,Decaf,20,40,20,$0K,31,1009,38,9,1,7,$0K,31
580,12/1/2012 12:00:00 AM,South,Small Market,Lemon,Herbal Tea,Oklahoma,Decaf,90,140,30,$0K,105,716,145,95,1,20,$0K,125
702,12/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Nevada,Decaf,30,50,30,$0K,31,1009,38,9,1,8,$0K,30
503,12/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Oregon,Decaf,40,80,50,$0K,41,435,60,13,1,25,$0K,35
435,12/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Utah,Decaf,80,100,50,$0K,68,619,85,25,1,26,$0K,59
509,12/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Washington,Decaf,120,170,50,$0K,105,716,145,95,1,20,$0K,125
702,12/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Nevada,Decaf,20,30,20,$0K,23,807,35,6,1,17,$0K,18
971,12/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Oregon,Decaf,150,140,80,$0K,153,1319,153,42,1,87,$0K,66
435,12/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Utah,Decaf,40,70,50,$0K,50,898,73,14,1,47,$0K,26
253,12/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Washington,Decaf,70,100,60,$0K,80,1079,96,24,1,51,$0K,45
702,12/1/2012 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Nevada,Decaf,120,170,30,$0K,135,940,187,122,1,32,$0K,155
541,12/1/2012 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Oregon,Decaf,20,30,20,$0K,24,829,36,6,1,19,$0K,17
435,12/1/2012 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Utah,Decaf,40,70,40,$0K,52,327,75,16,1,36,$0K,39
509,12/1/2012 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Washington,Decaf,100,160,110,$0K,115,1166,174,37,1,105,$0K,69
775,12/1/2012 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Nevada,Decaf,210,280,170,$0K,224,1191,310,73,1,194,$1K,116
541,12/1/2012 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Oregon,Decaf,70,100,70,$0K,81,551,104,26,1,66,$0K,38
801,12/1/2012 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Utah,Decaf,40,70,40,$0K,48,462,74,15,1,28,$0K,46
425,12/1/2012 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Washington,Decaf,40,70,50,$0K,49,845,71,13,1,46,$0K,25
775,12/1/2012 12:00:00 AM,West,Small Market,Mint,Herbal Tea,Nevada,Decaf,120,170,120,$0K,127,830,185,40,1,122,$0K,63
435,12/1/2012 12:00:00 AM,West,Small Market,Mint,Herbal Tea,Utah,Decaf,80,60,20,$0K,92,1898,68,28,1,17,$0K,51
641,12/1/2012 12:00:00 AM,Central,Small Market,Amaretto,Coffee,Iowa,Regular,10,30,20,$0K,16,851,25,4,1,10,$0K,15
715,12/1/2012 12:00:00 AM,Central,Small Market,Amaretto,Coffee,Wisconsin,Regular,60,80,30,$0K,65,403,80,24,1,22,$0K,58
563,12/1/2012 12:00:00 AM,Central,Small Market,Colombian,Coffee,Iowa,Regular,30,30,10,$0K,31,1009,38,9,1,8,$0K,30
573,12/1/2012 12:00:00 AM,Central,Small Market,Colombian,Coffee,Missouri,Regular,60,90,40,$0K,68,619,85,25,1,26,$0K,59
715,12/1/2012 12:00:00 AM,Central,Small Market,Colombian,Coffee,Wisconsin,Regular,100,140,30,$0K,105,716,145,95,1,20,$0K,125
515,12/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Espresso,Iowa,Regular,20,50,40,$0K,23,807,35,6,1,17,$0K,18
314,12/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Espresso,Missouri,Regular,60,90,70,$0K,50,898,73,14,1,48,$0K,25
715,12/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Espresso,Wisconsin,Regular,100,120,80,$0K,80,1079,96,24,1,50,$0K,46
641,12/1/2012 12:00:00 AM,Central,Small Market,Darjeeling,Tea,Iowa,Regular,210,200,120,$0K,250,1820,251,70,1,156,$1K,95
573,12/1/2012 12:00:00 AM,Central,Small Market,Darjeeling,Tea,Missouri,Regular,30,40,10,$0K,38,256,51,12,1,11,$0K,40
262,12/1/2012 12:00:00 AM,Central,Small Market,Darjeeling,Tea,Wisconsin,Regular,30,50,20,$0K,43,466,63,13,1,28,$0K,35
641,12/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Iowa,Regular,240,300,170,$1K,294,1838,360,111,1,216,$1K,144
573,12/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Missouri,Regular,10,20,-10,$0K,20,218,25,7,1,-16,$0K,41
920,12/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Wisconsin,Regular,40,60,0,$0K,55,627,76,49,1,-3,$0K,79
636,12/1/2012 12:00:00 AM,Central,Small Market,Green Tea,Tea,Missouri,Regular,30,40,0,$0K,39,250,49,14,1,2,$0K,47
603,12/1/2012 12:00:00 AM,East,Small Market,Amaretto,Coffee,New Hampshire,Regular,40,70,50,$0K,52,327,75,16,1,37,$0K,38
203,12/1/2012 12:00:00 AM,East,Small Market,Colombian,Coffee,Connecticut,Regular,100,160,110,$0K,115,1166,174,37,1,105,$0K,69
603,12/1/2012 12:00:00 AM,East,Small Market,Colombian,Coffee,New Hampshire,Regular,40,60,30,$0K,48,462,74,15,1,28,$0K,46
475,12/1/2012 12:00:00 AM,East,Small Market,Caffe Mocha,Espresso,Connecticut,Regular,50,70,10,$0K,55,627,76,49,1,-2,$0K,78
603,12/1/2012 12:00:00 AM,East,Small Market,Caffe Mocha,Espresso,New Hampshire,Regular,40,70,10,$0K,49,335,69,44,1,-4,$0K,73
603,12/1/2012 12:00:00 AM,East,Small Market,Regular Espresso,Espresso,New Hampshire,Regular,10,30,0,$0K,20,218,25,7,1,-16,$0K,41
860,12/1/2012 12:00:00 AM,East,Small Market,Darjeeling,Tea,Connecticut,Regular,50,70,50,$0K,50,898,73,14,1,47,$0K,26
603,12/1/2012 12:00:00 AM,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,10,30,20,$0K,16,851,25,4,1,10,$0K,15
959,12/1/2012 12:00:00 AM,East,Small Market,Green Tea,Tea,Connecticut,Regular,30,50,40,$0K,33,818,49,9,1,28,$0K,21
603,12/1/2012 12:00:00 AM,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,$0K,0,344,43,0,1,32,$0K,11
318,12/1/2012 12:00:00 AM,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,90,70,$0K,49,845,71,13,1,46,$0K,25
505,12/1/2012 12:00:00 AM,South,Small Market,Colombian,Coffee,New Mexico,Regular,50,90,50,$0K,48,462,74,15,1,27,$0K,47
405,12/1/2012 12:00:00 AM,South,Small Market,Colombian,Coffee,Oklahoma,Regular,90,130,100,$0K,81,551,104,26,1,66,$0K,38
985,12/1/2012 12:00:00 AM,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,60,0,$0K,55,-1053,76,49,1,-3,$0K,79
505,12/1/2012 12:00:00 AM,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,10,20,-10,$0K,20,-598,25,7,1,-15,$0K,40
918,12/1/2012 12:00:00 AM,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,100,140,90,$0K,134,-2248,186,41,1,121,$0K,65
985,12/1/2012 12:00:00 AM,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,30,50,20,$0K,41,320,66,12,1,31,$0K,35
505,12/1/2012 12:00:00 AM,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,30,60,10,$0K,49,335,69,44,1,-5,$0K,74
580,12/1/2012 12:00:00 AM,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,20,30,20,$0K,29,490,44,8,1,24,$0K,20
503,12/1/2012 12:00:00 AM,West,Small Market,Amaretto,Coffee,Oregon,Regular,50,80,20,$0K,47,521,65,42,1,-7,$0K,72
435,12/1/2012 12:00:00 AM,West,Small Market,Amaretto,Coffee,Utah,Regular,70,90,50,$0K,63,1075,76,19,1,36,$0K,40
775,12/1/2012 12:00:00 AM,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,$0K,39,250,49,14,1,1,$0K,48
503,12/1/2012 12:00:00 AM,West,Small Market,Colombian,Coffee,Oregon,Regular,40,70,20,$0K,41,482,57,13,1,1,$0K,56
801,12/1/2012 12:00:00 AM,West,Small Market,Colombian,Coffee,Utah,Regular,50,80,50,$0K,49,392,65,16,1,21,$0K,44
253,12/1/2012 12:00:00 AM,West,Small Market,Colombian,Coffee,Washington,Regular,80,120,80,$0K,72,461,104,23,1,58,$0K,46
702,12/1/2012 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Nevada,Regular,0,40,30,$0K,0,344,43,0,1,31,$0K,12
971,12/1/2012 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Oregon,Regular,40,50,10,$0K,46,422,57,17,1,6,$0K,51
435,12/1/2012 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Utah,Regular,30,40,30,$0K,31,844,46,8,1,26,$0K,20
253,12/1/2012 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Washington,Regular,20,30,20,$0K,24,567,32,7,1,13,$0K,19
775,12/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Nevada,Regular,10,20,10,$0K,16,851,25,4,1,10,$0K,15
503,12/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Oregon,Regular,50,70,40,$0K,54,424,73,17,1,28,$0K,45
435,12/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Utah,Regular,90,110,70,$0K,94,540,120,31,1,77,$0K,43
509,12/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Washington,Regular,60,80,30,$0K,65,403,80,24,1,23,$0K,57
702,12/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Tea,Nevada,Regular,180,240,150,$0K,247,1744,329,81,1,215,$1K,114
971,12/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Tea,Oregon,Regular,20,30,30,$0K,29,490,44,8,1,25,$0K,19
435,12/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Tea,Utah,Regular,30,50,0,$0K,49,335,69,44,1,-4,$0K,73
509,12/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Tea,Washington,Regular,30,40,20,$0K,41,320,66,12,1,30,$0K,36
702,12/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Tea,Nevada,Regular,180,180,100,$0K,250,1820,251,70,1,157,$1K,94
971,12/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Tea,Oregon,Regular,60,100,60,$0K,88,817,133,29,1,73,$0K,60
801,12/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Tea,Utah,Regular,20,40,10,$0K,38,256,51,12,1,12,$0K,39
509,12/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Tea,Washington,Regular,30,40,20,$0K,43,466,63,13,1,28,$0K,35
775,12/1/2012 12:00:00 AM,West,Small Market,Green Tea,Tea,Nevada,Regular,210,-210,-320,$0K,294,8252,-294,111,1,-408,$0K,145
503,12/1/2012 12:00:00 AM,West,Small Market,Green Tea,Tea,Oregon,Regular,90,140,100,$0K,134,690,186,41,1,121,$0K,65
435,12/1/2012 12:00:00 AM,West,Small Market,Green Tea,Tea,Utah,Regular,10,20,0,$0K,20,218,25,7,1,-15,$0K,40
360,12/1/2012 12:00:00 AM,West,Small Market,Green Tea,Tea,Washington,Regular,40,50,-10,$0K,55,627,76,49,1,-3,$0K,79
719,1/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Coffee,Colorado,Decaf,100,140,110,$0K,95,821,139,26,1,157,$0K,40
217,1/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Coffee,Illinois,Decaf,100,140,100,$0K,95,608,139,30,1,136,$0K,55
513,1/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Coffee,Ohio,Decaf,60,90,20,$0K,63,435,87,57,1,0,$0K,91
719,1/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Espresso,Colorado,Decaf,80,130,80,$0K,72,558,108,23,1,83,$0K,58
773,1/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Espresso,Illinois,Decaf,260,270,180,$1K,228,1459,228,63,1,218,$1K,92
937,1/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Espresso,Ohio,Decaf,60,90,40,$0K,58,338,72,22,1,25,$0K,59
720,1/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Herbal Tea,Colorado,Decaf,140,160,110,$0K,170,1091,171,47,1,154,$0K,76
773,1/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Herbal Tea,Illinois,Decaf,70,120,100,$0K,89,777,130,24,1,148,$0K,37
567,1/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,20,50,50,$0K,32,456,48,8,1,45,$0K,20
720,1/1/2013 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,50,80,20,$0K,63,435,87,57,1,0,$0K,91
773,1/1/2013 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,90,60,$0K,83,623,107,27,1,106,$0K,41
614,1/1/2013 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,20,50,50,$0K,32,821,48,8,1,45,$0K,20
970,1/1/2013 12:00:00 AM,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,50,70,40,$0K,60,336,80,19,1,51,$0K,49
224,1/1/2013 12:00:00 AM,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,80,120,100,$0K,95,821,139,26,1,157,$0K,40
386,1/1/2013 12:00:00 AM,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,80,110,70,$0K,84,500,116,26,1,104,$0K,51
305,1/1/2013 12:00:00 AM,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,70,100,60,$0K,77,432,103,25,1,78,$0K,56
850,1/1/2013 12:00:00 AM,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,$0K,48,623,62,15,1,53,$0K,29
